Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR4,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR4,T_ETC_OUT,TS_HBI_GRD,RH_ETC_IN1,RH_ETC_BR4,RH_ETC_OUT,RHS_HBI_GRD,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-07-10 17:27:00,2.0,6.5310000000000015,712.0,645.0,406.0,0.017,21.0,22.0,27.0,26.5,48.5,,43.1,45.0,16.0,45.423,,21.0,,22.0
2017-07-10 17:28:00,2.0,5.737,721.0,645.0,408.0,0.017,21.0,22.0,27.0,26.5,48.3,,43.2,45.0,16.1,45.428999999999995,,21.0,,22.0
2017-07-10 17:29:00,2.0,7.431,723.0,639.0,407.0,0.017,21.0,22.0,27.1,26.5,48.2,,43.1,45.0,16.4,45.497,,21.0,,22.0
2017-07-10 17:30:00,2.0,7.599,722.0,638.0,407.0,0.018000000000000002,21.0,22.0,27.1,26.6,48.0,,43.0,45.0,16.7,45.5,,21.0,,22.0
2017-07-10 17:31:00,2.0,6.729,722.0,639.0,404.0,0.018000000000000002,21.0,22.0,27.1,26.6,47.8,,43.1,45.0,16.6,45.242,,21.0,,22.0
2017-07-10 17:32:00,2.0,6.0120000000000005,719.0,638.0,406.0,0.016,21.0,22.0,27.1,26.6,47.6,,43.2,44.9,16.6,45.37600000000001,,21.0,,22.0
2017-07-10 17:33:00,2.0,6.485,719.0,641.0,404.0,0.016,21.0,22.0,27.1,26.6,47.4,,43.1,45.0,17.0,45.24800000000001,,21.0,,22.0
2017-07-10 17:34:00,2.0,7.706,717.0,638.0,405.0,0.017,21.0,22.0,27.2,26.6,47.1,,43.0,45.0,17.4,45.121,,21.0,,22.0
2017-07-10 17:35:00,2.0,5.6,716.0,638.0,404.0,0.017,21.0,22.0,27.2,26.6,46.8,,43.2,44.9,17.9,45.647,,21.0,,22.0
2017-07-10 17:36:00,2.0,6.653,712.0,638.0,405.0,0.018000000000000002,21.0,22.0,27.2,26.6,46.5,,43.1,44.9,17.8,45.358000000000004,,21.0,,22.0
2017-07-10 17:37:00,2.0,6.638,707.0,635.0,405.0,0.018000000000000002,21.0,22.0,27.2,26.7,46.3,,43.3,44.9,18.1,45.68600000000001,,21.0,,22.0
2017-07-10 17:38:00,2.0,7.5070000000000014,705.0,636.0,404.0,0.018000000000000002,21.0,25.0,27.2,26.7,46.0,,43.3,45.0,18.3,45.46100000000001,,21.0,,25.0
2017-07-10 17:39:00,2.0,7.294,708.0,636.0,404.0,0.018000000000000002,21.0,25.0,27.2,26.7,45.7,,43.4,45.1,18.3,45.402,,21.0,,25.0
2017-07-10 17:40:00,2.0,6.928,710.0,633.0,407.0,0.017,21.0,25.0,27.2,26.7,45.4,,43.5,45.2,18.4,45.665,,21.0,,25.0
2017-07-10 17:41:00,2.0,6.76,716.0,633.0,405.0,0.017,21.0,25.0,27.2,26.7,45.1,,43.6,45.1,18.7,45.144,,21.0,,25.0
2017-07-10 17:42:00,2.0,6.4239999999999995,716.0,630.0,404.0,0.013000000000000001,21.0,25.0,27.3,26.7,44.8,,43.7,44.6,18.9,45.091,,21.0,,25.0
2017-07-10 17:43:00,2.0,6.287000000000001,711.0,627.0,402.0,0.013000000000000001,21.0,25.0,27.2,26.6,44.5,,43.2,44.2,19.2,45.038999999999994,,21.0,,25.0
2017-07-10 17:44:00,3.0,5.7829999999999995,714.0,630.0,405.0,0.02,21.0,25.0,27.2,26.6,44.3,,42.7,44.0,19.8,45.458999999999996,,21.0,,25.0
2017-07-10 17:45:00,3.0,6.087999999999999,718.0,633.0,408.0,0.02,21.0,25.0,27.1,26.5,44.0,,42.7,43.9,19.9,45.777,,21.0,,25.0
2017-07-10 17:46:00,2.0,6.79,716.0,633.0,404.0,0.02,21.0,25.0,27.1,26.4,43.7,,42.4,43.6,20.4,45.93600000000001,,21.0,,25.0
2017-07-10 17:47:00,2.0,6.18,716.0,631.0,401.0,0.02,21.0,25.0,27.0,26.4,43.5,,42.0,43.2,20.3,46.295,,21.0,,25.0
2017-07-10 17:48:00,2.0,5.341,715.0,633.0,400.0,0.025,21.0,25.0,27.0,26.3,43.3,,42.0,43.1,20.5,46.3,,21.0,,25.0
2017-07-10 17:49:00,2.0,5.9510000000000005,714.0,635.0,398.0,0.025,21.0,25.0,27.0,26.3,43.1,,41.8,43.1,20.8,46.277,,21.0,,25.0
2017-07-10 17:50:00,2.0,5.066,716.0,635.0,403.0,0.027000000000000003,21.0,25.0,26.9,26.1,42.9,,41.8,42.9,21.1,46.479,,21.0,,25.0
2017-07-10 17:51:00,2.0,6.3629999999999995,718.0,638.0,406.0,0.027000000000000003,21.0,25.0,26.9,26.1,42.7,,41.7,42.8,21.3,46.525,,21.0,,25.0
2017-07-10 17:52:00,2.0,6.027,716.0,641.0,406.0,0.028999999999999998,21.0,25.0,26.9,26.1,42.5,,41.2,42.4,21.0,46.355,,21.0,,25.0
2017-07-10 17:53:00,2.0,5.234,713.0,641.0,405.0,0.028999999999999998,21.0,25.0,26.8,26.0,42.3,,41.2,42.5,21.5,46.083,,21.0,,25.0
2017-07-10 17:54:00,2.0,6.1339999999999995,713.0,641.0,407.0,0.027000000000000003,21.0,25.0,26.8,26.0,42.0,,41.0,42.4,21.7,46.378,,21.0,,25.0
2017-07-10 17:55:00,2.0,4.547,716.0,639.0,405.0,0.027000000000000003,21.0,25.0,26.7,26.0,41.9,,40.8,42.2,21.8,46.901,,21.0,,25.0
2017-07-10 17:56:00,2.0,5.814,713.0,641.0,404.0,0.027999999999999997,21.0,25.0,26.7,26.0,41.7,,40.8,42.1,22.0,47.20399999999999,,21.0,,25.0
2017-07-10 17:57:00,2.0,4.791,714.0,635.0,403.0,0.027999999999999997,21.0,25.0,26.6,26.0,41.6,,40.4,41.9,22.4,47.148,,21.0,,25.0
2017-07-10 17:58:00,1.0,7.1560000000000015,713.0,635.0,399.0,0.027000000000000003,21.0,25.0,26.6,25.9,41.4,,40.2,41.9,22.7,47.15600000000001,,21.0,,25.0
2017-07-10 17:59:00,1.0,9.247,712.0,635.0,399.0,0.027000000000000003,21.0,25.0,26.5,25.9,41.3,,40.2,41.7,23.0,47.108999999999995,,21.0,,25.0
2017-07-10 18:00:00,1.0,5.432,712.0,636.0,399.0,0.034,24.0,25.0,26.4,25.8,41.1,,40.0,41.6,23.3,47.163999999999994,,24.0,,25.0
2017-07-10 18:01:00,2.0,5.768,711.0,639.0,399.0,0.034,24.0,25.0,26.4,25.8,41.0,,40.6,41.6,23.5,47.03,,24.0,,25.0
2017-07-10 18:02:00,1.0,4.501,708.0,641.0,402.0,0.026000000000000002,24.0,25.0,26.4,25.8,40.9,,40.7,41.3,24.0,46.727,,24.0,,25.0
2017-07-10 18:03:00,1.0,5.631,706.0,641.0,405.0,0.026000000000000002,24.0,25.0,26.4,25.7,40.7,,40.6,41.4,24.0,46.82,,24.0,,25.0
2017-07-10 18:04:00,2.0,6.058,706.0,638.0,408.0,0.024,24.0,25.0,26.4,25.7,40.6,,40.6,41.3,24.4,46.951,,24.0,,25.0
2017-07-10 18:05:00,1.0,4.562,705.0,635.0,408.0,0.024,24.0,25.0,26.3,25.7,40.4,,40.3,41.1,24.4,46.945,,24.0,,25.0
2017-07-10 18:06:00,2.0,4.822,706.0,638.0,408.0,0.022000000000000002,24.0,25.0,26.3,25.7,40.3,,40.4,41.0,24.6,46.58,,24.0,,25.0
2017-07-10 18:07:00,1.0,8.957,704.0,635.0,408.0,0.022000000000000002,24.0,25.0,26.3,25.6,40.2,,40.2,41.0,25.0,46.662,,24.0,,25.0
2017-07-10 18:08:00,1.0,7.355,703.0,628.0,406.0,0.025,24.0,27.0,26.2,25.6,40.0,,40.1,41.1,25.2,46.763999999999996,,24.0,,27.0
2017-07-10 18:09:00,1.0,6.851,703.0,627.0,406.0,0.025,24.0,27.0,26.2,25.5,39.9,,40.1,41.2,25.1,46.848,,24.0,,27.0
2017-07-10 18:10:00,1.0,5.905,704.0,631.0,404.0,0.022000000000000002,24.0,27.0,26.2,25.5,39.8,,39.9,40.9,25.1,46.96100000000001,,24.0,,27.0
2017-07-10 18:11:00,1.0,11.582,705.0,633.0,403.0,0.022000000000000002,24.0,27.0,26.2,25.5,39.7,,39.9,40.9,25.4,47.121,,24.0,,27.0
2017-07-10 18:12:00,1.0,6.851,704.0,634.0,402.0,0.023,24.0,27.0,26.1,25.5,39.6,,39.9,40.8,25.7,46.769,,24.0,,27.0
2017-07-10 18:13:00,1.0,6.943,705.0,632.0,403.0,0.023,24.0,27.0,26.1,25.3,39.4,,39.6,41.0,25.7,46.96100000000001,,24.0,,27.0
2017-07-10 18:14:00,1.0,6.561,707.0,636.0,402.0,0.023,24.0,27.0,26.1,25.4,39.3,,39.8,40.9,25.7,47.15,,24.0,,27.0
2017-07-10 18:15:00,1.0,7.874,707.0,641.0,398.0,0.023,24.0,27.0,26.0,25.3,39.2,,39.7,40.9,25.8,46.593999999999994,,24.0,,27.0
2017-07-10 18:16:00,1.0,7.1720000000000015,704.0,639.0,398.0,0.023,24.0,27.0,25.9,25.3,39.0,,39.7,40.7,26.0,46.352,,24.0,,27.0
2017-07-10 18:17:00,1.0,6.348,706.0,636.0,399.0,0.023,24.0,27.0,26.0,25.3,38.9,,39.5,40.6,26.0,46.928000000000004,,24.0,,27.0
2017-07-10 18:18:00,1.0,5.9510000000000005,705.0,633.0,401.0,0.025,24.0,27.0,26.0,25.3,38.8,,39.5,40.5,26.2,47.254,,24.0,,27.0
2017-07-10 18:19:00,1.0,8.927,705.0,634.0,401.0,0.025,24.0,27.0,25.9,25.2,38.7,,39.4,40.6,26.2,46.742,,24.0,,27.0
2017-07-10 18:20:00,1.0,7.477,706.0,636.0,401.0,0.025,24.0,27.0,25.9,25.2,38.6,,39.5,40.6,26.8,46.617,,24.0,,27.0
2017-07-10 18:21:00,1.0,5.814,706.0,636.0,403.0,0.025,24.0,27.0,25.9,25.2,38.5,,39.4,40.5,26.7,46.773999999999994,,24.0,,27.0
2017-07-10 18:22:00,1.0,8.286,702.0,634.0,404.0,0.023,24.0,27.0,25.9,25.2,38.3,,39.4,40.4,27.2,47.053000000000004,,24.0,,27.0
2017-07-10 18:23:00,1.0,5.843999999999999,704.0,633.0,404.0,0.023,24.0,27.0,25.9,25.1,38.3,,39.3,40.4,26.5,46.535,,24.0,,27.0
2017-07-10 18:24:00,1.0,6.989,701.0,633.0,404.0,0.026000000000000002,24.0,27.0,25.8,25.1,38.2,,39.0,40.4,26.4,47.012,,24.0,,27.0
2017-07-10 18:25:00,1.0,4.8069999999999995,700.0,636.0,403.0,0.026000000000000002,24.0,27.0,25.8,25.1,38.1,,39.1,40.3,26.5,46.81399999999999,,24.0,,27.0
2017-07-10 18:26:00,1.0,5.492999999999999,698.0,634.0,399.0,0.027000000000000003,24.0,27.0,25.8,25.1,38.0,,39.1,40.3,26.4,46.195,,24.0,,27.0
2017-07-10 18:27:00,1.0,6.087999999999999,697.0,632.0,401.0,0.027000000000000003,24.0,27.0,25.7,25.0,37.9,,39.1,40.3,26.5,46.317,,24.0,,27.0
2017-07-10 18:28:00,1.0,4.242,700.0,632.0,401.0,0.025,24.0,27.0,25.7,25.0,37.8,,39.1,40.3,26.3,46.762,,24.0,,27.0
2017-07-10 18:29:00,1.0,3.525,699.0,631.0,401.0,0.025,24.0,27.0,25.7,25.0,37.7,,38.9,40.2,26.4,46.701,,24.0,,27.0
2017-07-10 18:30:00,1.0,5.447,700.0,628.0,404.0,0.027000000000000003,24.0,27.0,25.7,25.0,37.7,,39.1,40.2,26.2,46.70399999999999,,24.0,,27.0
2017-07-10 18:31:00,1.0,4.7,703.0,628.0,404.0,0.027000000000000003,24.0,27.0,25.7,24.9,37.6,,39.0,40.3,26.0,46.555,,24.0,,27.0
2017-07-10 18:32:00,1.0,4.425,703.0,631.0,402.0,0.025,24.0,27.0,25.6,24.9,37.5,,39.0,40.3,26.2,46.941,,24.0,,27.0
2017-07-10 18:33:00,1.0,4.349,704.0,628.0,398.0,0.025,24.0,27.0,25.6,24.9,37.4,,39.0,40.4,26.5,46.494,,24.0,,27.0
2017-07-10 18:34:00,1.0,5.752999999999999,702.0,628.0,402.0,0.025,24.0,27.0,25.6,24.9,37.3,,38.8,40.2,26.5,46.081,,24.0,,27.0
2017-07-10 18:35:00,1.0,3.4939999999999998,699.0,628.0,402.0,0.025,24.0,27.0,25.6,24.9,37.3,,38.8,40.0,26.8,46.75,,24.0,,27.0
2017-07-10 18:36:00,1.0,4.334,700.0,628.0,404.0,0.022000000000000002,24.0,27.0,25.6,24.9,37.2,,38.7,40.4,26.7,46.68899999999999,,24.0,,27.0
2017-07-10 18:37:00,1.0,4.959,698.0,628.0,404.0,0.022000000000000002,24.0,27.0,25.5,24.9,37.1,,38.6,41.1,26.7,48.56399999999999,,24.0,,27.0
2017-07-10 18:38:00,1.0,4.211,695.0,625.0,405.0,0.028999999999999998,24.0,21.0,25.5,24.9,37.0,,39.1,41.1,26.5,50.94600000000001,,24.0,,21.0
2017-07-10 18:39:00,1.0,5.295,698.0,625.0,405.0,0.028999999999999998,24.0,21.0,25.5,25.0,37.0,,39.5,40.9,26.9,49.047,,24.0,,21.0
2017-07-10 18:40:00,1.0,3.693,694.0,625.0,404.0,0.027000000000000003,24.0,21.0,25.5,25.1,36.9,,39.5,41.0,26.8,49.174,,24.0,,21.0
2017-07-10 18:41:00,1.0,3.3569999999999998,694.0,628.0,402.0,0.027000000000000003,24.0,21.0,25.5,25.1,36.8,,39.7,41.6,26.7,49.663999999999994,,24.0,,21.0
2017-07-10 18:42:00,2.0,3.952,693.0,625.0,405.0,0.027000000000000003,24.0,21.0,25.6,25.2,36.8,,39.6,41.5,26.8,49.347,,24.0,,21.0
2017-07-10 18:43:00,1.0,5.966,695.0,625.0,404.0,0.027000000000000003,24.0,21.0,25.6,25.3,36.7,,40.2,41.7,26.8,50.84,,24.0,,21.0
2017-07-10 18:44:00,1.0,3.8760000000000003,700.0,625.0,404.0,0.018000000000000002,24.0,21.0,25.6,25.3,36.6,,40.1,41.7,26.8,50.18,,24.0,,21.0
2017-07-10 18:45:00,1.0,3.799,701.0,625.0,404.0,0.018000000000000002,24.0,21.0,25.7,25.4,36.6,,40.0,41.7,26.8,50.589,,24.0,,21.0
2017-07-10 18:46:00,1.0,4.074,703.0,628.0,402.0,0.017,24.0,21.0,25.7,25.4,36.5,,40.0,41.8,26.9,50.233999999999995,,24.0,,21.0
2017-07-10 18:47:00,2.0,5.432,695.0,632.0,399.0,0.017,24.0,21.0,25.7,25.5,36.4,,40.3,41.8,27.0,49.303999999999995,,24.0,,21.0
2017-07-10 18:48:00,1.0,4.257,695.0,636.0,397.0,0.018000000000000002,24.0,21.0,25.8,25.5,36.3,,40.3,41.8,27.2,49.736000000000004,,24.0,,21.0
2017-07-10 18:49:00,2.0,3.952,695.0,640.0,399.0,0.018000000000000002,24.0,21.0,25.8,25.5,36.3,,40.5,41.9,27.3,49.181999999999995,,24.0,,21.0
2017-07-10 18:50:00,2.0,4.547,699.0,646.0,401.0,0.017,24.0,21.0,25.8,25.5,36.2,,40.5,41.9,27.3,48.755,,24.0,,21.0
2017-07-10 18:51:00,2.0,5.127000000000002,697.0,643.0,400.0,0.017,24.0,21.0,25.9,25.6,36.1,,40.7,41.9,27.4,48.802,,24.0,,21.0
2017-07-10 18:52:00,1.0,4.822,692.0,639.0,402.0,0.018000000000000002,24.0,21.0,25.9,25.6,36.1,,40.7,42.0,27.4,48.246,,24.0,,21.0
2017-07-10 18:53:00,1.0,4.166,693.0,639.0,403.0,0.018000000000000002,24.0,21.0,25.9,25.6,36.0,,40.8,42.0,27.3,47.973,,24.0,,21.0
2017-07-10 18:54:00,2.0,5.722,692.0,646.0,406.0,0.019,24.0,21.0,26.0,25.7,35.8,,40.8,42.0,27.4,48.053000000000004,,24.0,,21.0
2017-07-10 18:55:00,2.0,3.906,690.0,646.0,407.0,0.019,24.0,21.0,26.0,25.7,35.9,,41.0,42.1,27.4,47.716,,24.0,,21.0
2017-07-10 18:56:00,2.0,4.456,689.0,642.0,410.0,0.018000000000000002,24.0,21.0,26.0,25.7,35.8,,40.9,42.1,27.5,47.76,,24.0,,21.0
2017-07-10 18:57:00,2.0,4.944,688.0,636.0,411.0,0.018000000000000002,24.0,21.0,26.1,25.8,35.7,,41.0,42.1,27.6,47.034,,24.0,,21.0
2017-07-10 18:58:00,2.0,4.73,686.0,637.0,407.0,0.02,24.0,21.0,26.1,25.8,35.7,,41.0,42.2,27.6,46.981,,24.0,,21.0
2017-07-10 18:59:00,2.0,5.066,688.0,636.0,406.0,0.02,24.0,21.0,26.1,25.8,35.6,,41.1,42.2,27.7,46.607,,24.0,,21.0
2017-07-10 19:00:00,1.0,3.693,686.0,641.0,403.0,0.018000000000000002,17.0,21.0,26.2,25.8,35.6,,41.1,42.3,27.8,46.677,,17.0,,21.0
2017-07-10 19:01:00,2.0,4.471,684.0,641.0,403.0,0.018000000000000002,17.0,21.0,26.2,25.8,35.5,,41.1,42.3,27.8,47.005,,17.0,,21.0
2017-07-10 19:02:00,1.0,3.7230000000000003,684.0,641.0,401.0,0.02,17.0,21.0,26.3,25.8,35.5,,41.1,42.3,27.8,46.599,,17.0,,21.0
2017-07-10 19:03:00,2.0,5.371,684.0,641.0,403.0,0.02,17.0,21.0,26.3,25.9,35.4,,41.2,42.3,27.8,46.605,,17.0,,21.0
2017-07-10 19:04:00,2.0,5.432,686.0,641.0,403.0,0.02,17.0,21.0,26.3,25.9,35.4,,41.2,42.4,27.8,46.323,,17.0,,21.0
2017-07-10 19:05:00,2.0,4.105,686.0,641.0,403.0,0.02,17.0,21.0,26.3,25.9,35.3,,41.2,42.4,27.9,46.555,,17.0,,21.0
2017-07-10 19:06:00,2.0,4.227,690.0,644.0,405.0,0.02,17.0,21.0,26.4,25.9,35.3,,41.3,42.5,28.1,46.658,,17.0,,21.0
2017-07-10 19:07:00,2.0,3.677,693.0,636.0,407.0,0.02,17.0,21.0,26.4,25.9,35.2,,41.3,42.5,28.3,46.40600000000001,,17.0,,21.0
2017-07-10 19:08:00,2.0,4.746,692.0,631.0,407.0,0.02,17.0,17.0,26.4,26.0,35.2,,41.2,42.5,28.2,46.286,,17.0,,17.0
2017-07-10 19:09:00,2.0,3.4789999999999996,692.0,633.0,409.0,0.02,17.0,17.0,26.4,26.0,35.1,,41.3,42.6,28.1,46.385,,17.0,,17.0
2017-07-10 19:10:00,2.0,4.501,688.0,633.0,407.0,0.02,17.0,17.0,26.5,26.0,35.1,,41.3,42.6,28.1,46.356,,17.0,,17.0
2017-07-10 19:11:00,2.0,4.379,688.0,638.0,405.0,0.02,17.0,17.0,26.5,26.0,35.0,,41.3,42.6,28.2,46.523,,17.0,,17.0
2017-07-10 19:12:00,1.0,3.906,688.0,638.0,405.0,0.02,17.0,17.0,26.5,26.0,35.0,,41.3,42.7,28.2,46.688,,17.0,,17.0
2017-07-10 19:13:00,1.0,3.616,685.0,641.0,406.0,0.02,17.0,17.0,26.5,25.9,34.9,,41.4,42.8,28.1,46.18,,17.0,,17.0
2017-07-10 19:14:00,2.0,4.0280000000000005,685.0,638.0,405.0,0.021,17.0,17.0,26.5,26.0,34.9,,41.4,42.8,28.2,46.409,,17.0,,17.0
2017-07-10 19:15:00,2.0,3.525,687.0,635.0,410.0,0.021,17.0,17.0,26.6,26.0,34.8,,41.4,42.8,28.3,46.673,,17.0,,17.0
2017-07-10 19:16:00,2.0,4.562,692.0,631.0,407.0,0.025,17.0,17.0,26.5,26.1,34.8,,41.6,42.8,28.4,46.515,,17.0,,17.0
2017-07-10 19:17:00,2.0,3.967,691.0,633.0,406.0,0.025,17.0,17.0,26.6,26.1,34.7,,41.8,42.7,28.4,46.937,,17.0,,17.0
2017-07-10 19:18:00,2.0,4.471,700.0,635.0,405.0,0.019,17.0,17.0,26.6,26.1,34.7,,41.6,42.8,28.4,46.265,,17.0,,17.0
2017-07-10 19:19:00,2.0,5.57,701.0,636.0,401.0,0.019,17.0,17.0,26.6,26.1,34.6,,41.5,42.9,28.5,46.688,,17.0,,17.0
2017-07-10 19:20:00,2.0,5.188,703.0,644.0,401.0,0.022000000000000002,17.0,17.0,26.7,26.1,34.6,,41.5,43.0,28.8,46.43,,17.0,,17.0
2017-07-10 19:21:00,2.0,5.035,703.0,641.0,403.0,0.022000000000000002,17.0,17.0,26.7,26.1,34.6,,41.7,42.9,29.2,46.401,,17.0,,17.0
2017-07-10 19:22:00,2.0,4.211,713.0,638.0,405.0,0.02,17.0,17.0,26.7,26.2,34.5,,42.0,43.0,29.6,46.533,,17.0,,17.0
2017-07-10 19:23:00,2.0,5.982,715.0,641.0,402.0,0.02,17.0,17.0,26.7,26.2,34.4,,41.8,43.1,29.8,46.21,,17.0,,17.0
2017-07-10 19:24:00,2.0,4.562,713.0,645.0,401.0,0.02,17.0,17.0,26.7,26.2,34.4,,41.8,43.1,30.2,46.662,,17.0,,17.0
2017-07-10 19:25:00,2.0,3.799,713.0,644.0,401.0,0.02,17.0,17.0,26.8,26.2,34.3,,41.8,43.1,30.2,46.407,,17.0,,17.0
2017-07-10 19:26:00,2.0,4.227,716.0,641.0,401.0,0.021,17.0,17.0,26.8,26.2,34.3,,41.8,43.1,29.9,46.407,,17.0,,17.0
2017-07-10 19:27:00,2.0,4.227,711.0,641.0,400.0,0.021,17.0,17.0,26.8,26.3,34.2,,41.9,43.2,29.8,46.736000000000004,,17.0,,17.0
2017-07-10 19:28:00,2.0,4.44,711.0,641.0,400.0,0.019,17.0,17.0,26.8,26.3,34.2,,41.9,43.0,29.9,46.674,,17.0,,17.0
2017-07-10 19:29:00,2.0,4.669,711.0,641.0,403.0,0.019,17.0,17.0,26.8,26.3,34.1,,41.9,43.1,30.0,46.739,,17.0,,17.0
2017-07-10 19:30:00,2.0,6.1339999999999995,716.0,635.0,402.0,0.019,17.0,17.0,26.8,26.3,34.0,,41.8,43.2,30.4,46.51300000000001,,17.0,,17.0
2017-07-10 19:31:00,2.0,5.585,716.0,633.0,402.0,0.019,17.0,17.0,26.9,26.3,34.0,,42.0,43.2,30.7,46.773999999999994,,17.0,,17.0
2017-07-10 19:32:00,2.0,5.7829999999999995,713.0,631.0,400.0,0.019,17.0,17.0,26.9,26.3,33.9,,42.4,43.2,30.7,46.809,,17.0,,17.0
2017-07-10 19:33:00,2.0,6.087999999999999,715.0,633.0,398.0,0.019,17.0,17.0,26.9,26.4,33.8,,42.4,43.2,31.0,46.615,,17.0,,17.0
2017-07-10 19:34:00,2.0,5.6610000000000005,721.0,633.0,400.0,0.023,17.0,17.0,26.9,26.4,33.8,,42.4,43.2,31.0,46.809,,17.0,,17.0
2017-07-10 19:35:00,2.0,5.4170000000000025,723.0,631.0,400.0,0.023,17.0,17.0,26.9,26.4,33.8,,42.5,43.3,31.0,47.067,,17.0,,17.0
2017-07-10 19:36:00,2.0,4.181,735.0,631.0,404.0,0.021,17.0,17.0,26.9,26.4,33.7,,42.4,43.3,30.8,47.167,,17.0,,17.0
2017-07-10 19:37:00,2.0,4.135,736.0,631.0,404.0,0.021,17.0,17.0,27.0,26.4,33.6,,42.4,43.3,30.7,47.041000000000004,,17.0,,17.0
2017-07-10 19:38:00,1.0,4.7,733.0,631.0,404.0,0.021,17.0,21.0,27.0,26.4,33.6,,42.5,43.4,30.6,47.076,,17.0,,21.0
2017-07-10 19:39:00,2.0,4.501,736.0,630.0,404.0,0.021,17.0,21.0,27.0,26.4,33.5,,42.6,43.5,30.5,47.25899999999999,,17.0,,21.0
2017-07-10 19:40:00,2.0,4.4860000000000015,740.0,630.0,400.0,0.012,17.0,21.0,27.0,26.4,33.4,,42.6,43.0,30.4,45.942,,17.0,,21.0
2017-07-10 19:41:00,1.0,3.4789999999999996,743.0,633.0,396.0,0.012,17.0,21.0,27.0,26.3,33.3,,42.0,42.7,30.4,46.125,,17.0,,21.0
2017-07-10 19:42:00,2.0,3.342,742.0,633.0,401.0,0.017,17.0,21.0,26.9,26.3,33.3,,41.9,42.4,30.4,46.257,,17.0,,21.0
2017-07-10 19:43:00,1.0,4.791,746.0,633.0,404.0,0.017,17.0,21.0,26.9,26.2,33.2,,41.7,42.1,30.4,46.608999999999995,,17.0,,21.0
2017-07-10 19:44:00,1.0,3.967,741.0,638.0,407.0,0.022000000000000002,17.0,21.0,26.8,26.1,33.2,,41.9,41.9,30.4,46.86600000000001,,17.0,,21.0
2017-07-10 19:45:00,1.0,3.571,742.0,641.0,408.0,0.022000000000000002,17.0,21.0,26.8,26.0,33.1,,41.4,41.7,30.4,46.769,,17.0,,21.0
2017-07-10 19:46:00,1.0,3.3110000000000004,743.0,645.0,406.0,0.03,17.0,21.0,26.7,26.0,33.1,,40.9,41.8,30.6,47.475,,17.0,,21.0
2017-07-10 19:47:00,1.0,3.9219999999999997,741.0,642.0,402.0,0.03,17.0,21.0,26.6,25.9,33.0,,41.0,41.5,30.6,47.67,,17.0,,21.0
2017-07-10 19:48:00,1.0,4.0889999999999995,744.0,638.0,402.0,0.027999999999999997,17.0,21.0,26.6,25.8,32.9,,40.5,41.7,30.6,48.213,,17.0,,21.0
2017-07-10 19:49:00,1.0,4.623,747.0,638.0,402.0,0.027999999999999997,17.0,21.0,26.5,25.8,32.9,,40.1,41.1,30.7,48.376999999999995,,17.0,,21.0
2017-07-10 19:50:00,2.0,3.4330000000000003,744.0,636.0,407.0,0.034,17.0,21.0,26.4,25.7,32.8,,40.2,41.0,30.6,48.86,,17.0,,21.0
2017-07-10 19:51:00,1.0,3.861,742.0,639.0,406.0,0.034,17.0,21.0,26.4,25.7,32.7,,40.3,41.0,30.6,48.653,,17.0,,21.0
2017-07-10 19:52:00,2.0,4.257,740.0,642.0,406.0,0.03,17.0,21.0,26.3,25.6,32.7,,40.3,40.8,30.7,48.701,,17.0,,21.0
2017-07-10 19:53:00,1.0,3.784,742.0,645.0,409.0,0.03,17.0,21.0,26.3,25.6,32.6,,39.7,40.7,30.8,48.466,,17.0,,21.0
2017-07-10 19:54:00,2.0,4.334,744.0,647.0,404.0,0.033,17.0,21.0,26.2,25.5,32.5,,39.5,40.8,31.1,48.74,,17.0,,21.0
2017-07-10 19:55:00,2.0,3.51,741.0,650.0,401.0,0.033,17.0,21.0,26.1,25.5,32.5,,39.9,41.9,31.1,48.919,,17.0,,21.0
2017-07-10 19:56:00,1.0,6.851,741.0,650.0,399.0,0.046,17.0,21.0,26.1,25.5,32.4,,40.5,43.6,31.2,48.827,,17.0,,21.0
2017-07-10 19:57:00,1.0,3.4789999999999996,746.0,650.0,398.0,0.046,17.0,21.0,26.1,25.5,32.3,,41.9,44.6,31.4,49.25,,17.0,,21.0
2017-07-10 19:58:00,1.0,3.25,751.0,650.0,401.0,0.032,17.0,21.0,26.1,25.5,32.3,,43.8,45.7,31.5,49.803000000000004,,17.0,,21.0
2017-07-10 19:59:00,1.0,3.738,751.0,647.0,399.0,0.032,17.0,21.0,26.0,25.5,32.2,,43.9,46.3,31.5,49.85,,17.0,,21.0
2017-07-10 20:00:00,1.0,3.4939999999999998,754.0,647.0,398.0,0.027000000000000003,21.0,21.0,26.0,25.6,32.2,,44.8,46.2,31.5,52.56100000000001,,21.0,,21.0
2017-07-10 20:01:00,1.0,2.8689999999999998,750.0,648.0,401.0,0.027000000000000003,21.0,21.0,26.0,25.6,32.1,,46.3,46.1,31.6,54.093,,21.0,,21.0
2017-07-10 20:02:00,2.0,4.4860000000000015,747.0,650.0,404.0,0.013000000000000001,21.0,21.0,26.0,25.7,32.1,,45.1,45.7,31.6,53.678999999999995,,21.0,,21.0
