Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-05-23 19:44:00,1.0,2.548,1.95,3.69,894.0,862.0,1098.0,0.003,18.0,21.0,22.5,21.0,21.8,29.29,28.617,29.715,22.369,25.477,49.3,53.2,51.3,38.319,42.65600000000001,37.358,49.895,45.877,,18.0,,21.0
2017-05-23 19:45:00,1.0,1.938,1.95,3.64,894.0,864.0,1095.0,0.003,18.0,21.0,22.5,21.0,21.7,29.29,28.617,29.715,22.369,25.404,49.4,53.0,51.3,38.285,42.557,37.391,49.673,45.997,,18.0,,21.0
2017-05-23 19:46:00,1.0,1.968,2.63,3.57,892.0,861.0,1097.0,0.003,18.0,21.0,22.5,21.0,21.7,29.29,28.617,29.69,22.369,25.331,49.3,53.0,51.4,38.219,42.557,37.322,49.64100000000001,46.021,,18.0,,21.0
2017-05-23 19:47:00,1.0,1.862,2.03,3.82,897.0,854.0,1092.0,0.003,18.0,21.0,22.5,21.0,21.7,29.265,28.593000000000004,29.665,22.369,25.258000000000006,49.4,53.0,51.2,38.116,42.489,37.319,49.705,46.14100000000001,,18.0,,21.0
2017-05-23 19:48:00,1.0,2.197,1.86,3.64,897.0,854.0,1082.0,0.003,18.0,21.0,22.4,21.0,21.7,29.24,28.593000000000004,29.64,22.369,25.186,49.4,52.9,51.2,38.113,42.456,37.25,49.768,46.19600000000001,,18.0,,21.0
2017-05-23 19:49:00,1.0,2.258,1.89,3.52,898.0,851.0,1083.0,0.003,18.0,21.0,22.4,20.9,21.6,29.24,28.593000000000004,29.615,22.345,25.137,49.6,53.0,51.5,38.214,42.357,37.247,49.733,46.416,,18.0,,21.0
2017-05-23 19:50:00,1.0,3.037,2.08,3.54,911.0,849.0,1080.0,0.003,18.0,21.0,22.3,20.9,21.7,29.215,28.593000000000004,29.59,22.345,25.065,49.7,52.9,51.1,38.077,42.324,37.245,49.702,46.601000000000006,,18.0,,21.0
2017-05-23 19:51:00,1.0,2.67,1.89,3.59,914.0,846.0,1077.0,0.003,18.0,21.0,22.4,21.0,21.7,29.165,28.568,29.565,22.321,24.992,49.7,52.8,51.0,38.139,42.32100000000001,37.242,49.604,46.495,,18.0,,21.0
2017-05-23 19:52:00,1.0,2.518,1.92,3.8,916.0,846.0,1080.0,0.004,18.0,21.0,22.4,20.9,21.6,29.14,28.568,29.54,22.321,24.919,49.6,52.9,50.9,38.07,42.255,37.24,49.762,46.808,,18.0,,21.0
2017-05-23 19:53:00,1.0,2.3040000000000003,2.05,3.69,914.0,843.0,1077.0,0.004,18.0,21.0,22.4,20.8,21.6,29.09,28.543000000000006,29.54,22.321,24.871,49.6,53.0,51.0,38.098,42.187,37.206,49.698,46.995,,18.0,,21.0
2017-05-23 19:54:00,1.0,2.335,2.2,3.52,911.0,843.0,1073.0,0.003,18.0,21.0,22.4,20.9,21.8,29.09,28.543000000000006,29.49,22.321,24.774,49.7,53.0,51.2,38.599,42.121,37.235,49.667,47.143,,18.0,,21.0
2017-05-23 19:55:00,1.0,2.899,1.78,3.57,904.0,840.0,1072.0,0.003,18.0,21.0,22.4,20.9,21.8,29.04,28.543000000000006,29.49,22.298,24.726,49.6,52.9,50.8,38.293,42.187,37.235,49.505,47.33,,18.0,,21.0
2017-05-23 19:56:00,1.0,2.457,2.09,3.72,901.0,841.0,1074.0,0.003,18.0,21.0,22.4,20.8,21.8,28.99,28.543000000000006,29.439,22.298,24.677,49.6,52.9,50.7,38.188,42.22,37.331,49.632,47.452,,18.0,,21.0
2017-05-23 19:57:00,1.0,2.548,1.83,3.58,898.0,842.0,1082.0,0.003,18.0,21.0,22.4,20.8,21.8,28.941,28.518,29.414,22.274,24.629,49.6,52.9,50.7,38.05,42.118,37.362,49.597,47.67100000000001,,18.0,,21.0
2017-05-23 19:58:00,1.0,2.838,1.93,3.43,892.0,839.0,1095.0,0.003,18.0,21.0,22.4,20.9,21.8,28.891,28.493,29.389,22.274,24.557,49.6,52.8,50.8,38.245,42.049,37.326,49.597,47.694,,18.0,,21.0
2017-05-23 19:59:00,1.0,3.113,1.75,3.38,887.0,838.0,1108.0,0.003,18.0,21.0,22.3,20.8,21.8,28.841,28.493,29.365,22.274,24.484,49.6,52.8,50.8,38.307,42.049,37.39,49.629,47.685,,18.0,,21.0
2017-05-23 20:00:00,1.0,2.655,1.8,3.69,885.0,832.0,1110.0,0.003,18.0,21.0,22.3,20.8,21.8,28.791,28.493,29.34,22.274,24.412,49.5,52.9,50.9,38.402,41.983,37.354,49.471,47.964,,18.0,,21.0
2017-05-23 20:01:00,1.0,3.937,2.14,3.55,886.0,834.0,1110.0,0.003,18.0,20.0,22.3,20.8,21.9,28.766,28.468000000000004,29.315,22.274,24.339,50.2,53.6,51.0,38.432,41.981,37.352,49.502,47.986,,18.0,,20.0
2017-05-23 20:02:00,1.0,3.159,1.66,3.53,892.0,839.0,1117.0,0.003,18.0,20.0,22.4,20.9,22.0,28.717,28.444000000000006,29.29,22.25,24.267,50.6,53.6,51.6,38.594,42.044,37.483,49.62600000000001,48.105,,18.0,,20.0
2017-05-23 20:03:00,1.0,2.625,2.05,3.53,900.0,840.0,1122.0,0.003,18.0,20.0,22.4,21.0,22.0,28.667,28.444000000000006,29.24,22.25,24.195,50.5,53.5,51.6,38.622,42.176,37.478,50.258,48.511,,18.0,,20.0
2017-05-23 20:04:00,1.0,2.762,2.07,3.53,903.0,839.0,1126.0,0.006,18.0,20.0,22.4,21.0,22.0,28.568,28.419,29.19,22.274,24.098000000000006,50.4,53.4,51.5,39.177,42.37,37.607,50.86,48.435,,18.0,,20.0
2017-05-23 20:05:00,1.0,2.899,1.85,3.76,910.0,839.0,1126.0,0.006,18.0,20.0,22.5,21.1,22.0,28.493,28.394,29.14,22.298,24.026,50.4,53.4,51.4,39.07,42.499,37.602,51.147,48.777,,18.0,,20.0
2017-05-23 20:06:00,1.0,2.792,1.86,3.61,915.0,834.0,1124.0,0.002,18.0,20.0,22.5,21.1,22.1,28.419,28.345,29.09,22.369,23.954,50.4,53.4,51.5,39.494,42.56,37.664,51.094,48.895,,18.0,,20.0
2017-05-23 20:07:00,1.0,2.457,2.11,3.45,916.0,833.0,1127.0,0.002,18.0,20.0,22.5,21.2,22.1,28.394,28.345,29.04,22.441,23.881,50.3,53.4,51.5,39.525,42.56,37.759,51.104,49.077,,18.0,,20.0
2017-05-23 20:08:00,1.0,2.853,2.09,3.96,918.0,832.0,1137.0,0.002,18.0,20.0,22.6,21.2,22.1,28.419,28.295,29.015,22.513,23.833,50.3,53.4,51.5,39.461,42.554,37.857,50.956,49.13399999999999,,18.0,,20.0
2017-05-23 20:09:00,1.0,2.457,2.15,4.06,920.0,839.0,1145.0,0.002,18.0,20.0,22.6,21.3,22.1,28.419,28.295,28.99,22.609,23.761,50.1,53.4,51.5,39.527,42.685,37.788,50.874,49.252,,18.0,,20.0
2017-05-23 20:10:00,1.0,2.884,2.02,3.92,916.0,835.0,1150.0,0.001,18.0,20.0,22.7,21.3,22.2,28.444000000000006,28.27,28.941,22.705,23.689,50.6,53.4,52.2,39.53,42.683,37.916,50.761,49.338,,18.0,,20.0
2017-05-23 20:11:00,1.0,2.945,1.84,3.71,916.0,837.0,1172.0,0.001,18.0,20.0,22.7,21.3,22.2,28.493,28.245,28.891,22.776,23.617,50.3,53.2,51.6,39.07,42.51600000000001,37.911,50.865,49.488,,18.0,,20.0
2017-05-23 20:12:00,1.0,2.319,1.88,3.38,913.0,832.0,1175.0,0.001,18.0,20.0,22.7,21.2,22.2,28.543000000000006,28.221,28.866,22.848000000000006,23.545,50.1,53.4,51.4,38.876,42.381,37.942,50.11600000000001,49.79600000000001,,18.0,,20.0
2017-05-23 20:13:00,1.0,2.564,2.01,3.65,914.0,834.0,1175.0,0.001,18.0,20.0,22.7,21.2,22.2,28.568,28.221,28.841,22.848000000000006,23.472,49.9,53.4,51.3,38.612,42.151,37.906,49.64100000000001,49.596,,18.0,,20.0
2017-05-23 20:14:00,1.0,2.457,1.95,3.34,916.0,834.0,1174.0,0.0,18.0,20.0,22.7,21.1,22.2,28.593000000000004,28.196,28.841,22.848000000000006,23.4,49.8,53.2,51.1,38.581,42.115,37.87300000000001,49.387,49.714,,18.0,,20.0
2017-05-23 20:15:00,1.0,2.914,1.76,3.48,916.0,834.0,1159.0,0.0,18.0,20.0,22.7,21.0,22.2,28.593000000000004,28.196,28.816,22.824,23.328000000000007,49.8,53.2,51.1,38.415,42.049,37.837,49.38399999999999,49.831,,18.0,,20.0
2017-05-23 20:16:00,1.0,2.884,1.98,3.65,918.0,834.0,1152.0,0.0,18.0,20.0,22.7,21.0,22.1,28.568,28.196,28.791,22.8,23.28,49.6,53.4,50.9,38.612,42.01600000000001,37.901,49.286,50.142,,18.0,,20.0
2017-05-23 20:17:00,1.0,2.365,1.78,3.7,923.0,834.0,1147.0,0.0,18.0,20.0,22.7,21.0,22.1,28.543000000000006,28.171,28.766,22.753,23.232,49.6,53.3,50.9,38.676,41.948,37.732,49.216,50.104,,18.0,,20.0
2017-05-23 20:18:00,1.0,3.159,1.91,3.62,925.0,834.0,1145.0,0.002,18.0,20.0,22.7,21.0,22.0,28.518,28.171,28.742,22.705,23.184,49.7,53.1,51.0,38.474,41.849,37.829,49.242,50.129,,18.0,,20.0
2017-05-23 20:19:00,1.0,2.289,1.74,3.55,925.0,832.0,1141.0,0.002,18.0,20.0,22.7,21.0,21.9,28.493,28.147,28.717,22.657,23.136,49.5,53.0,50.9,38.671,41.813,37.76,49.362,50.249,,18.0,,20.0
2017-05-23 20:20:00,1.0,2.609,1.76,3.37,928.0,830.0,1118.0,0.003,18.0,20.0,22.7,21.0,21.9,28.444000000000006,28.147,28.692,22.609,23.064,49.4,53.0,50.9,38.732,41.78,37.824,49.483,50.176,,18.0,,20.0
2017-05-23 20:21:00,1.0,2.411,1.82,3.77,928.0,830.0,1112.0,0.003,18.0,20.0,22.7,20.9,21.9,28.419,28.147,28.642,22.585,22.992,49.3,52.9,50.8,38.963,41.747,37.853,49.353,50.357,,18.0,,20.0
2017-05-23 20:22:00,1.0,2.457,1.83,3.74,930.0,830.0,1106.0,0.003,18.0,20.0,22.7,20.9,21.8,28.369,28.147,28.617,22.537,22.944000000000006,49.3,53.0,50.9,38.558,41.813,37.817,49.41,50.287,,18.0,,20.0
2017-05-23 20:23:00,1.0,2.747,1.79,3.43,926.0,833.0,1097.0,0.003,18.0,20.0,22.7,20.9,21.9,28.345,28.122,28.593000000000004,22.513,22.896,49.2,52.8,50.9,38.489,41.679,37.848,49.407,50.565,,18.0,,20.0
2017-05-23 20:24:00,1.0,2.518,1.48,3.86,925.0,832.0,1088.0,0.003,18.0,20.0,22.7,20.8,21.8,28.295,28.122,28.568,22.489,22.824,49.1,52.7,50.8,38.65,41.679,37.812,49.309,50.682,,18.0,,20.0
2017-05-23 20:25:00,1.0,2.762,1.87,3.6,920.0,830.0,1077.0,0.003,16.0,20.0,22.6,20.8,21.8,28.245,28.097,28.543000000000006,22.465,22.753,48.9,52.9,50.7,38.712,41.61,37.876,49.306,50.862,,16.0,,20.0
2017-05-23 20:26:00,1.0,3.0210000000000004,1.8,3.7,918.0,830.0,1072.0,0.003,16.0,20.0,22.6,20.8,21.8,28.221,28.097,28.493,22.417,22.681,49.0,52.9,50.7,38.709,41.61,37.871,49.299,50.82,,16.0,,20.0
2017-05-23 20:27:00,1.0,2.365,1.68,4.0,913.0,830.0,1064.0,0.003,16.0,20.0,22.6,20.8,21.8,28.171,28.072,28.468000000000004,22.393,22.633000000000006,49.0,52.8,50.6,38.538,41.541,37.869,49.201,50.688,,16.0,,20.0
2017-05-23 20:28:00,1.0,3.22,1.72,4.02,913.0,830.0,1056.0,0.003,16.0,20.0,22.6,20.8,21.8,28.122,28.072,28.444000000000006,22.369,22.585,48.8,52.7,50.5,38.699,41.508,37.899,49.23,50.839,,16.0,,20.0
2017-05-23 20:29:00,1.0,2.487,1.59,3.73,916.0,827.0,1051.0,0.003,16.0,20.0,22.6,20.8,21.7,28.097,28.048,28.419,22.345,22.513,48.9,52.6,50.6,38.564,41.473,37.83,49.322,51.113,,16.0,,20.0
2017-05-23 20:30:00,1.0,2.533,1.67,3.59,911.0,828.0,1051.0,0.004,16.0,20.0,22.6,20.8,21.7,28.048,28.048,28.394,22.321,22.465,49.8,53.9,51.8,38.426,41.473,37.794,49.224,51.044,,16.0,,20.0
2017-05-23 20:31:00,1.0,2.289,1.7,3.33,905.0,829.0,1051.0,0.004,16.0,19.0,22.6,20.9,21.8,27.998,28.023000000000003,28.345,22.321,22.417,49.8,53.6,51.4,38.753,41.404,37.789,49.414,50.817,,16.0,,19.0
2017-05-23 20:32:00,1.0,2.991,1.47,3.51,907.0,830.0,1045.0,0.006,16.0,19.0,22.7,20.9,21.8,27.949,28.023000000000003,28.32,22.298,22.393,49.4,53.5,51.4,39.08,41.569,37.92,50.106,50.845,,16.0,,19.0
2017-05-23 20:33:00,1.0,2.548,1.64,3.47,910.0,828.0,1051.0,0.006,16.0,19.0,22.7,21.0,21.9,27.85,27.998,28.27,22.321,22.369,49.4,53.4,51.6,39.468,41.731,37.915,50.646,50.684,,16.0,,19.0
2017-05-23 20:34:00,1.0,2.197,1.64,3.57,910.0,828.0,1056.0,0.003,16.0,19.0,22.7,21.0,21.9,27.801,27.974,28.221,22.345,22.298,49.3,53.4,51.5,39.396,41.629,37.944,50.933,50.832,,16.0,,19.0
2017-05-23 20:35:00,1.0,1.953,1.61,3.55,905.0,828.0,1053.0,0.003,16.0,19.0,22.7,21.1,22.0,27.776,27.949,28.171,22.417,22.25,49.1,53.4,51.5,39.427,41.791,37.872,50.88,50.889,,16.0,,19.0
2017-05-23 20:36:00,1.0,2.197,1.65,3.47,901.0,827.0,1059.0,0.003,16.0,19.0,22.7,21.1,22.0,27.776,27.924,28.147,22.489,22.202,49.1,53.4,51.3,39.261,41.822,37.903,50.952,50.945,,16.0,,19.0
2017-05-23 20:37:00,1.0,2.365,1.77,3.47,892.0,825.0,1067.0,0.003,16.0,19.0,22.8,21.2,22.1,27.801,27.899,28.097,22.561,22.13,49.1,53.4,51.3,39.529,41.918,37.964,50.804,50.93600000000001,,16.0,,19.0
2017-05-23 20:38:00,1.0,2.258,1.76,3.57,883.0,830.0,1067.0,0.002,16.0,19.0,22.8,21.2,22.1,27.801,27.875,28.072,22.657,22.106,50.1,53.4,51.9,39.661,41.849,37.962,50.786,50.901,,16.0,,19.0
2017-05-23 20:39:00,1.0,2.64,1.63,3.89,892.0,827.0,1067.0,0.002,16.0,19.0,22.8,21.2,22.2,27.801,27.85,28.048,22.729,22.082,49.5,53.2,51.3,39.131,41.682,37.86,51.048,50.96100000000001,,16.0,,19.0
2017-05-23 20:40:00,1.0,3.357,1.56,3.72,901.0,830.0,1070.0,0.003,16.0,19.0,22.8,21.2,22.1,27.825,27.85,28.023000000000003,22.776,22.011,49.4,53.1,51.0,38.868,41.451,37.824,50.075,51.077,,16.0,,19.0
2017-05-23 20:41:00,1.0,3.006,1.68,3.59,904.0,832.0,1067.0,0.003,16.0,19.0,22.8,21.0,22.1,27.85,27.825,27.998,22.8,21.963,49.2,53.2,51.0,38.671,41.415,37.821,49.666,51.19600000000001,,16.0,,19.0
2017-05-23 20:42:00,1.0,1.999,1.71,3.44,903.0,832.0,1059.0,0.0,16.0,19.0,22.8,21.0,22.1,27.875,27.801,27.974,22.8,21.939,49.1,53.2,50.8,38.674,41.31399999999999,37.819,49.31800000000001,51.161,,16.0,,19.0
2017-05-23 20:43:00,1.0,3.082,1.69,3.78,894.0,832.0,1056.0,0.0,16.0,19.0,22.8,21.0,22.1,27.85,27.801,27.949,22.776,21.891,49.1,53.2,50.7,38.572,41.24800000000001,37.75,49.219,51.218,,16.0,,19.0
2017-05-23 20:44:00,1.0,2.411,1.67,3.5,892.0,830.0,1051.0,0.001,16.0,19.0,22.8,21.0,22.0,27.85,27.801,27.924,22.729,21.843000000000004,49.0,53.0,50.7,38.63800000000001,41.182,37.747,49.181,51.337,,16.0,,19.0
2017-05-23 20:45:00,1.0,1.801,1.61,4.07,896.0,834.0,1040.0,0.001,16.0,19.0,22.8,20.9,22.0,27.825,27.776,27.899,22.681,21.795,49.0,52.9,50.6,38.569,41.113,37.845,49.144,51.488,,16.0,,19.0
2017-05-23 20:46:00,1.0,2.747,1.5,3.71,896.0,833.0,1037.0,0.003,16.0,19.0,22.7,20.9,21.9,27.776,27.776,27.875,22.633000000000006,21.724,48.9,52.9,50.6,38.664,41.113,37.842,49.169,51.76,,16.0,,19.0
2017-05-23 20:47:00,1.0,2.014,1.66,3.8,898.0,830.0,1037.0,0.003,16.0,19.0,22.7,20.9,21.9,27.751,27.776,27.85,22.585,21.676,48.9,52.8,50.5,38.495,41.113,37.806,49.226000000000006,51.817,,16.0,,19.0
2017-05-23 20:48:00,1.0,2.319,1.82,3.73,891.0,830.0,1031.0,0.004,16.0,19.0,22.7,20.9,21.8,27.677,27.751,27.801,22.561,21.628,48.8,52.6,50.5,38.72,41.045,37.868,49.16,51.841,,16.0,,19.0
2017-05-23 20:49:00,1.0,2.8080000000000003,1.8,3.26,888.0,830.0,1024.0,0.004,16.0,19.0,22.7,20.8,21.7,27.628,27.751,27.776,22.513,21.604,48.8,52.6,50.7,38.715,40.979,37.865,49.09,51.932,,16.0,,19.0
2017-05-23 20:50:00,1.0,2.548,1.79,3.62,883.0,827.0,1014.0,0.004,16.0,19.0,22.5,20.8,21.8,27.579,27.727,27.751,22.489,21.533,48.8,52.8,50.4,38.643,40.976000000000006,37.93,49.055,52.142,,16.0,,19.0
2017-05-23 20:51:00,1.0,2.594,1.57,3.53,889.0,821.0,1009.0,0.004,16.0,19.0,22.6,20.8,21.7,27.505,27.727,27.727,22.441,21.485,48.7,52.7,50.4,38.669,40.91,37.927,49.017,52.198,,16.0,,19.0
2017-05-23 20:52:00,1.0,2.09,1.5,3.49,887.0,819.0,1006.0,0.005,16.0,19.0,22.6,20.7,21.7,27.456,27.702,27.702,22.417,21.413,48.6,52.7,50.4,39.029,40.841,37.991,49.014,52.657,,16.0,,19.0
2017-05-23 20:53:00,1.0,2.106,1.65,3.23,882.0,822.0,1003.0,0.005,16.0,19.0,22.6,20.7,21.7,27.407,27.702,27.653,22.369,21.366,48.6,52.6,50.3,38.957,40.841,38.019,49.07100000000001,52.9,,16.0,,19.0
2017-05-23 20:54:00,1.0,3.143,1.51,3.44,881.0,820.0,998.0,0.004,16.0,19.0,22.6,20.6,21.7,27.358,27.677,27.628,22.345,21.318,48.9,53.0,50.5,38.853,40.773,38.05,49.005,53.081,,16.0,,19.0
2017-05-23 20:55:00,1.0,2.96,1.56,3.45,875.0,817.0,998.0,0.004,17.0,19.0,22.6,20.7,21.8,27.333,27.677,27.604,22.321,21.246,49.3,53.2,51.1,38.85,40.74,38.048,49.002,53.133,,17.0,,19.0
2017-05-23 20:56:00,1.0,2.67,1.35,4.01,873.0,813.0,998.0,0.004,17.0,19.0,22.6,20.8,21.8,27.284,27.653,27.554,22.274,21.199,49.2,53.3,51.0,39.276,40.869,38.176,49.471,53.12600000000001,,17.0,,19.0
2017-05-23 20:57:00,1.0,2.35,1.57,3.61,879.0,816.0,1003.0,0.004,17.0,19.0,22.7,20.9,21.8,27.21,27.628,27.53,22.274,21.127,49.1,53.4,51.0,39.268,41.03100000000001,38.24,50.198,53.459,,17.0,,19.0
2017-05-23 20:58:00,1.0,3.418,1.58,3.73,882.0,813.0,1003.0,0.005,17.0,19.0,22.7,20.9,21.9,27.186,27.604,27.505,22.298,21.079,48.9,53.3,51.1,39.398,41.095,38.337,50.769,53.794,,17.0,,19.0
2017-05-23 20:59:00,1.0,3.326,1.59,3.58,876.0,807.0,1009.0,0.005,17.0,19.0,22.7,21.0,21.9,27.186,27.579,27.456,22.345,21.032,48.9,53.3,51.0,39.531,41.158,38.365,50.838,53.788,,17.0,,19.0
2017-05-23 21:00:00,1.0,2.838,1.65,3.54,876.0,807.0,1013.0,0.003,17.0,19.0,22.7,21.0,22.0,27.186,27.554,27.431,22.393,20.984,48.9,53.3,50.8,39.299,41.155,38.429,50.813,53.843,,17.0,,19.0
2017-05-23 21:01:00,1.0,2.029,1.66,3.63,868.0,813.0,1014.0,0.003,17.0,19.0,22.8,21.1,22.0,27.21,27.554,27.407,22.489,20.913,49.0,53.3,50.7,39.268,41.287,38.46,50.732,54.175,,17.0,,19.0
2017-05-23 21:02:00,1.0,1.938,1.75,3.58,866.0,812.0,1019.0,0.003,17.0,19.0,22.8,21.1,22.1,27.235,27.505,27.358,22.561,20.841,49.1,53.3,50.5,39.205,41.282,38.488,51.057,54.195,,17.0,,19.0
2017-05-23 21:03:00,1.0,2.335,1.63,3.68,870.0,812.0,1020.0,0.003,17.0,19.0,22.8,21.2,22.1,27.259,27.505,27.333,22.633000000000006,20.817,49.7,53.4,51.3,39.141,41.31399999999999,38.552,50.75100000000001,54.378,,17.0,,19.0
2017-05-23 21:04:00,1.0,2.335,1.66,3.64,872.0,820.0,1019.0,0.002,17.0,19.0,22.8,21.3,22.1,27.308000000000003,27.481,27.308000000000003,22.705,20.77,49.2,53.2,50.8,39.146,41.246,38.582,50.57100000000001,54.557,,17.0,,19.0
2017-05-23 21:05:00,1.0,2.594,1.73,3.68,876.0,829.0,1021.0,0.002,17.0,19.0,22.8,21.3,22.1,27.333,27.456,27.284,22.776,20.746,49.1,52.9,50.6,38.618,41.01300000000001,38.613,50.012,54.554,,17.0,,19.0
2017-05-23 21:06:00,1.0,3.464,1.73,3.64,883.0,839.0,1024.0,0.002,17.0,19.0,22.8,21.3,22.1,27.358,27.456,27.259,22.8,20.746,49.0,52.8,50.6,38.421,40.947,38.611,49.413,54.554,,17.0,,19.0
2017-05-23 21:07:00,1.0,2.35,1.65,3.77,883.0,847.0,1024.0,0.002,17.0,19.0,22.8,21.3,22.0,27.358,27.431,27.235,22.8,20.722,48.8,52.8,50.5,38.355,40.812,38.608,49.159,54.705,,17.0,,19.0
2017-05-23 21:08:00,1.0,2.747,1.84,3.57,879.0,848.0,1029.0,0.0,17.0,19.0,22.8,21.3,22.0,27.333,27.431,27.21,22.753,20.698,48.8,52.6,50.4,38.386,40.812,38.672,49.026,54.733,,17.0,,19.0
2017-05-23 21:09:00,1.0,2.258,1.54,3.63,869.0,851.0,1024.0,0.0,17.0,19.0,22.8,21.3,21.9,27.308000000000003,27.407,27.186,22.705,20.65,48.7,52.5,50.5,38.416,40.776,38.669,48.988,54.912,,17.0,,19.0
2017-05-23 21:10:00,1.0,2.716,1.71,3.28,865.0,859.0,1020.0,0.002,17.0,19.0,22.7,21.3,21.9,27.235,27.407,27.161,22.657,20.603,48.7,52.2,50.3,38.542,40.809,38.733,48.95,54.812,,17.0,,19.0
2017-05-23 21:11:00,1.0,2.258,1.57,3.77,864.0,865.0,1014.0,0.002,17.0,19.0,22.7,21.3,21.9,27.161,27.382,27.136,22.609,20.579,48.6,52.2,50.2,38.6,40.741,38.731,48.976000000000006,54.777,,17.0,,19.0
2017-05-23 21:12:00,1.0,2.213,1.75,3.57,862.0,867.0,1014.0,0.003,17.0,19.0,22.7,21.3,21.8,27.087,27.382,27.112,22.561,20.531,48.5,52.1,50.1,38.659,40.675,38.728,48.90600000000001,54.739,,17.0,,19.0
2017-05-23 21:13:00,1.0,2.457,1.77,3.39,862.0,872.0,1012.0,0.003,17.0,19.0,22.6,21.3,21.8,27.014,27.358,27.063,22.513,20.484,48.5,52.0,50.1,38.718,40.738,38.723,48.868,54.887,,17.0,,19.0
2017-05-23 21:14:00,1.0,1.877,1.61,3.62,857.0,874.0,1008.0,0.004,17.0,19.0,22.6,21.3,21.8,26.965,27.358,27.038,22.465,20.46,48.4,51.9,50.1,38.713,40.606,38.787,48.989,54.915,,17.0,,19.0
2017-05-23 21:15:00,1.0,2.274,1.76,3.7,857.0,874.0,1001.0,0.004,17.0,19.0,22.6,21.3,21.8,26.891,27.333,27.014,22.441,20.412,48.5,51.7,49.9,38.937,40.57,38.751,48.89,55.00100000000001,,17.0,,19.0
2017-05-23 21:16:00,1.0,2.518,1.83,3.66,852.0,881.0,998.0,0.005,17.0,19.0,22.6,21.3,21.8,26.842,27.308000000000003,26.965,22.393,20.365,49.4,52.2,51.2,38.965,40.535,38.779,48.852,55.303,,17.0,,19.0
2017-05-23 21:17:00,1.0,2.167,1.8,3.66,850.0,883.0,1000.0,0.005,17.0,19.0,22.6,21.3,21.8,26.769,27.308000000000003,26.94,22.369,20.317,49.6,52.2,50.8,39.553,40.601,38.843,49.515,55.357,,17.0,,19.0
2017-05-23 21:18:00,1.0,2.548,1.52,3.61,850.0,883.0,995.0,0.008,17.0,19.0,22.6,21.3,21.8,26.695,27.284,26.916,22.321,20.269,49.4,52.4,50.8,39.809,40.76300000000001,38.907,50.078,55.474,,17.0,,19.0
2017-05-23 21:19:00,1.0,2.3040000000000003,1.75,3.51,851.0,886.0,998.0,0.008,17.0,19.0,22.6,21.3,21.9,26.622,27.259,26.867,22.345,20.222,49.3,52.5,50.7,39.57,40.793,39.001,50.523,55.652,,17.0,,19.0
2017-05-23 21:20:00,1.0,2.38,1.65,3.64,855.0,894.0,1000.0,0.004,17.0,19.0,22.7,21.4,21.9,26.598000000000006,27.235,26.842,22.369,20.174,49.3,52.6,50.6,39.601,40.923,39.098,50.653,56.076,,17.0,,19.0
2017-05-23 21:21:00,1.0,2.701,1.6,3.68,854.0,906.0,1006.0,0.004,17.0,19.0,22.7,21.4,22.0,26.573,27.21,26.818,22.417,20.103,49.2,52.6,50.5,39.73,40.92,39.128,50.627,56.127,,17.0,,19.0
2017-05-23 21:22:00,1.0,2.9760000000000004,1.56,3.76,851.0,910.0,1003.0,0.004,17.0,19.0,22.7,21.4,22.1,26.598000000000006,27.186,26.769,22.489,20.055,49.2,52.8,50.4,39.634,40.95,39.189,50.574,56.243,,17.0,,19.0
2017-05-23 21:23:00,1.0,2.899,1.54,3.54,850.0,918.0,1000.0,0.004,17.0,19.0,22.7,21.5,22.1,26.598000000000006,27.161,26.744,22.561,20.031,49.1,52.9,50.3,39.997,41.04600000000001,39.22,50.489,56.301,,17.0,,19.0
2017-05-23 21:24:00,1.0,2.38,1.77,3.57,852.0,924.0,998.0,0.003,17.0,19.0,22.7,21.5,22.1,26.598000000000006,27.136,26.72,22.633000000000006,20.031,49.5,52.8,50.3,39.799,40.978,39.25,50.562,56.055,,17.0,,19.0
2017-05-23 21:25:00,1.0,2.502,1.61,3.63,850.0,923.0,1003.0,0.003,17.0,19.0,22.7,21.5,22.1,26.622,27.112,26.695,22.705,19.984,49.2,52.8,50.7,39.471,41.074,39.281,50.31800000000001,56.078,,17.0,,19.0
2017-05-23 21:26:00,1.0,2.792,1.68,3.4,843.0,918.0,1012.0,0.002,17.0,19.0,22.7,21.5,22.1,26.671,27.112,26.671,22.753,19.984,49.1,52.5,50.4,39.278,40.876,39.212,50.008,55.986,,17.0,,19.0
2017-05-23 21:27:00,0.0,2.93,1.48,3.31,842.0,915.0,1020.0,0.002,17.0,19.0,22.7,21.6,22.0,26.695,27.087,26.646,22.8,20.007,48.9,52.4,50.3,39.281,40.709,39.176,49.508,55.805,,17.0,,19.0
