Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_DNR,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_DNR,T_HBO_OUT,T_HBO_BA2,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_DNR,RH_HBO_OUT,RH_HBO_BA2,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-02-05 19:53:00,3.0,16.022000000000002,4.96,16.67,803.0,817.0,559.0,830.0,453.0,0.002,22.0,16.0,21.6,21.7,18.9,21.0,13.5,17.32,54.6,59.3,62.5,56.2,71.6,66.59100000000001,,22.0,,16.0
2018-02-05 19:54:00,3.0,18.692,4.58,18.42,803.0,815.0,559.0,833.0,454.0,0.005,22.0,16.0,21.6,21.7,18.9,21.0,13.5,17.32,54.6,59.3,62.6,56.1,71.6,66.502,,22.0,,16.0
2018-02-05 19:55:00,3.0,26.078000000000007,4.65,21.8,809.0,813.0,561.0,837.0,453.0,0.005,22.0,16.0,21.6,21.7,18.9,21.0,13.4,17.296,54.6,59.3,62.6,56.0,73.3,66.381,,22.0,,16.0
2018-02-05 19:56:00,3.0,33.188,4.89,26.7,813.0,814.0,559.0,835.0,457.0,0.001,22.0,16.0,21.6,21.7,18.9,20.9,13.4,17.272000000000002,54.6,59.2,62.5,56.3,74.3,66.465,,22.0,,16.0
2018-02-05 19:57:00,3.0,24.918000000000006,4.82,26.44,811.0,815.0,558.0,833.0,458.0,0.001,22.0,16.0,21.6,21.6,18.9,21.0,13.4,17.249000000000002,54.6,59.2,62.5,56.1,75.1,66.431,,22.0,,16.0
2018-02-05 19:58:00,3.0,24.43,4.91,25.59,809.0,813.0,563.0,830.0,456.0,0.0,22.0,16.0,21.6,21.6,18.9,21.0,13.4,17.225,54.6,59.2,62.5,56.2,75.4,66.28,,22.0,,16.0
2018-02-05 19:59:00,3.0,23.774,4.72,23.92,811.0,809.0,569.0,826.0,454.0,0.0,22.0,16.0,21.6,21.6,18.9,21.0,13.4,17.201,54.7,59.2,62.6,56.2,75.2,66.24600000000001,,22.0,,16.0
2018-02-05 20:00:00,3.0,20.722,4.82,23.31,814.0,813.0,573.0,829.0,449.0,0.001,22.0,16.0,21.6,21.6,18.9,21.0,13.4,17.177,54.6,59.1,62.6,56.2,74.7,66.301,,22.0,,16.0
2018-02-05 20:01:00,3.0,21.775,4.91,24.32,811.0,815.0,575.0,826.0,449.0,0.001,22.0,16.0,21.6,21.6,18.9,21.0,13.4,17.153,54.6,59.1,62.5,56.1,74.5,66.443,,22.0,,16.0
2018-02-05 20:02:00,3.0,21.256,4.94,23.72,809.0,814.0,574.0,829.0,456.0,0.006999999999999999,22.0,16.0,21.5,21.6,18.9,21.0,13.3,17.13,54.6,59.1,62.6,56.2,74.3,66.586,,22.0,,16.0
2018-02-05 20:03:00,3.0,11.093,4.9,13.05,808.0,811.0,571.0,829.0,456.0,0.006999999999999999,22.0,16.0,21.5,21.6,18.8,20.9,13.3,17.13,54.7,59.1,62.5,56.0,74.1,66.439,,22.0,,16.0
2018-02-05 20:04:00,3.0,10.483,5.09,10.73,803.0,815.0,572.0,825.0,458.0,0.006,22.0,16.0,21.5,21.6,18.8,20.9,13.3,17.105999999999998,54.6,59.0,62.5,56.1,74.3,66.905,,22.0,,16.0
2018-02-05 20:05:00,3.0,13.794,4.65,11.94,803.0,810.0,571.0,820.0,461.0,0.006,22.0,16.0,21.5,21.6,18.8,20.9,13.3,17.082,54.6,59.0,62.5,56.2,74.6,67.194,,22.0,,16.0
2018-02-05 20:06:00,3.0,11.734000000000002,5.12,13.12,808.0,808.0,572.0,818.0,461.0,0.003,22.0,16.0,21.5,21.6,18.8,20.9,13.2,17.082,54.6,59.0,62.5,56.2,74.3,67.252,,22.0,,16.0
2018-02-05 20:07:00,3.0,13.153,4.96,13.54,811.0,809.0,569.0,817.0,461.0,0.003,22.0,16.0,21.5,21.5,18.8,20.9,13.2,17.082,54.6,59.0,62.6,56.4,74.0,67.252,,22.0,,16.0
2018-02-05 20:08:00,3.0,23.743,5.0,18.88,811.0,808.0,574.0,816.0,464.0,0.003,22.0,16.0,21.5,21.6,18.8,20.9,13.2,17.082,54.6,59.0,62.4,56.2,74.0,67.018,,22.0,,16.0
2018-02-05 20:09:00,3.0,23.789,4.82,22.16,811.0,808.0,580.0,816.0,468.0,0.003,22.0,17.0,21.5,21.6,18.8,20.9,13.2,17.082,54.7,58.9,62.5,56.2,76.1,66.40100000000001,,22.0,,17.0
2018-02-05 20:10:00,3.0,21.714,5.22,19.77,811.0,809.0,577.0,816.0,470.0,0.001,22.0,17.0,21.5,21.5,18.8,20.9,13.2,17.058,54.6,58.9,62.4,56.3,76.5,66.39699999999999,,22.0,,17.0
2018-02-05 20:11:00,3.0,27.832,4.86,24.3,808.0,808.0,582.0,813.0,472.0,0.001,22.0,17.0,21.5,21.5,18.8,20.9,13.2,17.058,54.6,58.9,62.5,56.1,76.6,66.191,,22.0,,17.0
2018-02-05 20:12:00,3.0,24.994,4.91,27.38,805.0,808.0,579.0,816.0,473.0,0.0,22.0,17.0,21.5,21.5,18.8,20.9,13.1,17.034000000000002,54.7,58.9,62.5,56.2,76.6,66.36399999999999,,22.0,,17.0
2018-02-05 20:13:00,3.0,23.636,4.88,23.98,808.0,807.0,584.0,816.0,474.0,0.0,22.0,17.0,21.5,21.5,18.8,20.9,13.1,17.034000000000002,54.8,59.3,62.5,56.3,76.6,66.51,,22.0,,17.0
2018-02-05 20:14:00,3.0,25.269,4.98,25.17,811.0,808.0,583.0,815.0,473.0,0.003,22.0,17.0,21.5,21.5,18.8,20.9,13.1,17.011,54.8,59.5,62.3,56.3,76.6,66.565,,22.0,,17.0
2018-02-05 20:15:00,3.0,25.193,4.96,22.98,811.0,811.0,580.0,816.0,474.0,0.003,22.0,17.0,21.5,21.5,18.8,20.9,13.1,16.987000000000002,54.7,59.3,62.3,56.1,76.7,66.619,,22.0,,17.0
2018-02-05 20:16:00,3.0,23.056,4.96,23.66,814.0,817.0,577.0,812.0,472.0,0.0,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.963,54.8,59.3,62.4,56.3,76.8,66.645,,22.0,,17.0
2018-02-05 20:17:00,3.0,20.111,5.05,22.0,816.0,824.0,579.0,809.0,469.0,0.0,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.939,54.7,59.4,62.4,56.4,76.5,66.494,,22.0,,17.0
2018-02-05 20:18:00,3.0,28.885,4.62,28.14,813.0,823.0,577.0,812.0,472.0,0.0,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.915,54.7,59.4,62.4,56.4,76.4,66.28399999999999,,22.0,,17.0
2018-02-05 20:19:00,3.0,34.623000000000005,4.87,31.93,808.0,826.0,573.0,816.0,473.0,0.0,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.892,54.7,59.4,62.3,56.5,76.8,66.074,,22.0,,17.0
2018-02-05 20:20:00,3.0,32.563,5.05,32.12,811.0,830.0,577.0,820.0,472.0,0.0,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.868,54.7,59.4,62.4,56.4,77.2,65.805,,22.0,,17.0
2018-02-05 20:21:00,3.0,20.493,5.15,23.89,808.0,832.0,580.0,820.0,473.0,0.0,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.844,54.8,59.4,62.4,56.4,77.5,65.801,,22.0,,17.0
2018-02-05 20:22:00,3.0,17.365,5.08,18.7,805.0,830.0,577.0,820.0,470.0,0.002,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.796,54.7,59.4,62.3,56.4,77.6,65.88,,22.0,,17.0
2018-02-05 20:23:00,3.0,16.129,5.1,16.07,801.0,833.0,584.0,816.0,470.0,0.002,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.773,54.7,59.3,62.3,56.4,77.8,66.053,,22.0,,17.0
2018-02-05 20:24:00,3.0,13.474,4.99,14.55,800.0,833.0,584.0,816.0,470.0,0.002,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.749000000000002,54.7,59.4,62.3,56.4,77.9,66.225,,22.0,,17.0
2018-02-05 20:25:00,3.0,12.421,5.02,13.58,801.0,832.0,584.0,814.0,473.0,0.002,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.701,54.7,59.3,62.3,56.6,78.1,66.45100000000001,,22.0,,17.0
2018-02-05 20:26:00,3.0,14.282,5.06,13.63,801.0,837.0,588.0,816.0,472.0,0.002,22.0,17.0,21.4,21.6,18.8,20.9,13.1,16.677,54.8,59.3,62.3,56.5,78.5,66.594,,22.0,,17.0
2018-02-05 20:27:00,3.0,13.458,5.16,13.5,800.0,835.0,588.0,818.0,476.0,0.002,22.0,17.0,21.4,21.6,18.8,20.9,13.1,16.654,54.8,59.5,62.2,56.5,78.6,66.824,,22.0,,17.0
2018-02-05 20:28:00,3.0,11.566,5.0,12.48,800.0,836.0,585.0,816.0,475.0,0.001,22.0,17.0,21.4,21.6,18.8,20.9,13.1,16.63,54.7,59.4,62.2,56.5,78.1,66.937,,22.0,,17.0
2018-02-05 20:29:00,3.0,10.559,5.05,11.22,793.0,836.0,585.0,816.0,474.0,0.001,22.0,17.0,21.5,21.6,18.8,20.9,13.1,16.605999999999998,54.7,59.4,62.2,56.5,77.6,67.05,,22.0,,17.0
2018-02-05 20:30:00,4.0,7.767,5.2,9.09,793.0,837.0,577.0,814.0,475.0,0.003,22.0,17.0,21.4,21.7,18.8,20.9,13.1,16.558,54.7,59.3,62.3,56.5,77.2,67.275,,22.0,,17.0
2018-02-05 20:31:00,4.0,9.491,4.86,8.47,794.0,837.0,583.0,814.0,475.0,0.003,22.0,17.0,21.4,21.7,18.8,20.9,13.0,16.558,54.7,59.3,62.3,56.5,77.0,67.567,,22.0,,17.0
2018-02-05 20:32:00,4.0,7.675,4.82,8.32,798.0,840.0,580.0,816.0,474.0,0.002,22.0,17.0,21.4,21.7,18.8,20.9,13.0,16.558,54.8,59.4,62.3,56.6,76.6,67.742,,22.0,,17.0
2018-02-05 20:33:00,3.0,8.087,4.8,8.37,793.0,848.0,576.0,816.0,474.0,0.002,22.0,17.0,21.4,21.7,18.8,20.9,13.0,16.534000000000002,54.7,59.3,62.3,56.3,76.4,67.884,,22.0,,17.0
2018-02-05 20:34:00,3.0,7.95,5.09,8.41,791.0,850.0,582.0,816.0,475.0,0.003,22.0,17.0,21.5,21.7,18.8,20.9,13.0,16.534000000000002,54.6,59.3,62.3,56.4,76.2,67.884,,22.0,,17.0
2018-02-05 20:35:00,3.0,8.148,4.98,7.63,790.0,846.0,584.0,814.0,478.0,0.003,22.0,17.0,21.4,21.7,18.8,20.9,12.9,16.534000000000002,54.7,59.2,62.3,56.5,76.0,67.971,,22.0,,17.0
2018-02-05 20:36:00,4.0,7.477,4.93,7.55,790.0,845.0,582.0,813.0,483.0,0.0,22.0,17.0,21.4,21.7,18.8,20.9,12.9,16.558,54.7,59.1,62.3,56.5,76.2,68.005,,22.0,,17.0
2018-02-05 20:37:00,3.0,7.935,4.96,7.55,797.0,845.0,575.0,812.0,485.0,0.0,22.0,17.0,21.4,21.7,18.7,20.9,12.8,16.558,54.7,59.2,62.2,56.6,76.1,68.005,,22.0,,17.0
2018-02-05 20:38:00,3.0,8.469,5.04,7.73,801.0,840.0,577.0,809.0,486.0,0.0,22.0,17.0,21.4,21.7,18.8,20.9,12.8,16.558,54.7,59.2,62.3,56.6,75.8,67.888,,22.0,,17.0
2018-02-05 20:39:00,3.0,8.286,4.9,7.95,800.0,836.0,573.0,810.0,483.0,0.0,22.0,17.0,21.4,21.7,18.7,20.9,12.8,16.582,54.7,59.1,62.4,56.4,75.9,67.893,,22.0,,17.0
2018-02-05 20:40:00,3.0,7.401,5.0,8.02,796.0,835.0,573.0,812.0,486.0,0.0,22.0,17.0,21.4,21.7,18.7,20.9,12.7,16.605999999999998,55.4,59.1,62.2,56.5,75.7,67.809,,22.0,,17.0
2018-02-05 20:41:00,3.0,10.697,5.02,8.98,797.0,835.0,574.0,810.0,490.0,0.0,22.0,17.0,21.4,21.7,18.7,20.9,12.7,16.605999999999998,55.0,59.1,62.3,56.4,75.5,67.342,,22.0,,17.0
2018-02-05 20:42:00,3.0,9.918,5.05,9.9,801.0,840.0,574.0,813.0,491.0,0.003,22.0,17.0,21.4,21.7,18.7,20.9,12.6,16.605999999999998,54.8,59.0,62.3,56.5,75.5,67.25399999999999,,22.0,,17.0
2018-02-05 20:43:00,3.0,8.193999999999999,5.02,8.34,814.0,840.0,575.0,814.0,487.0,0.003,22.0,17.0,21.4,21.7,18.7,20.9,12.6,16.605999999999998,55.0,59.0,62.3,56.3,76.0,67.079,,22.0,,17.0
2018-02-05 20:44:00,3.0,8.484,5.11,8.35,816.0,836.0,572.0,815.0,486.0,0.0,22.0,17.0,21.4,21.7,18.7,20.9,12.5,16.605999999999998,55.2,59.0,62.3,56.5,75.8,66.962,,22.0,,17.0
2018-02-05 20:45:00,3.0,8.499,5.15,8.45,811.0,840.0,572.0,813.0,485.0,0.0,22.0,17.0,21.4,21.7,18.7,20.9,12.5,16.605999999999998,55.4,59.0,62.3,56.3,75.6,66.962,,22.0,,17.0
2018-02-05 20:46:00,3.0,8.835,4.83,8.4,818.0,842.0,571.0,812.0,485.0,0.001,22.0,17.0,21.4,21.7,18.7,20.9,12.5,16.605999999999998,55.3,58.9,62.3,56.3,75.4,66.757,,22.0,,17.0
2018-02-05 20:47:00,3.0,9.918,4.73,8.94,821.0,840.0,577.0,810.0,484.0,0.001,22.0,17.0,21.4,21.7,18.7,20.9,12.4,16.582,54.9,58.9,62.2,56.5,75.3,66.60600000000001,,22.0,,17.0
2018-02-05 20:48:00,3.0,11.231,5.05,9.78,823.0,840.0,580.0,815.0,483.0,0.0,22.0,17.0,21.4,21.7,18.7,20.9,12.4,16.558,55.1,58.9,62.2,56.4,75.6,66.807,,22.0,,17.0
2018-02-05 20:49:00,3.0,9.277,5.02,8.38,821.0,845.0,569.0,816.0,484.0,0.0,22.0,17.0,21.4,21.7,18.7,20.9,12.4,16.558,55.0,58.9,62.3,56.5,76.2,66.543,,22.0,,17.0
2018-02-05 20:50:00,3.0,9.232,4.95,8.43,818.0,848.0,564.0,813.0,486.0,0.002,22.0,17.0,21.4,21.7,18.7,20.9,12.3,16.534000000000002,55.0,58.8,62.3,56.5,76.1,66.656,,22.0,,17.0
2018-02-05 20:51:00,3.0,9.506,4.98,8.57,818.0,845.0,568.0,806.0,490.0,0.002,22.0,17.0,21.4,21.7,18.7,20.8,12.3,16.511,54.8,58.8,62.3,56.3,75.9,66.681,,22.0,,17.0
2018-02-05 20:52:00,3.0,10.269,5.04,9.03,814.0,845.0,575.0,804.0,491.0,0.003,22.0,17.0,21.4,21.7,18.7,20.8,12.2,16.487000000000002,55.3,58.8,62.3,56.5,75.9,66.53,,22.0,,17.0
2018-02-05 20:53:00,3.0,9.949,4.83,9.33,808.0,853.0,574.0,804.0,490.0,0.003,22.0,17.0,21.4,21.7,18.7,20.8,12.2,16.463,55.2,58.8,62.3,56.5,75.7,66.79,,22.0,,17.0
2018-02-05 20:54:00,3.0,9.644,4.87,9.53,805.0,855.0,577.0,804.0,490.0,0.002,22.0,17.0,21.4,21.7,18.7,20.8,12.2,16.463,55.1,58.7,62.3,56.5,75.7,66.995,,22.0,,17.0
2018-02-05 20:55:00,3.0,10.559,4.98,9.96,805.0,845.0,582.0,804.0,488.0,0.002,22.0,17.0,21.4,21.7,18.7,20.8,12.1,16.439,55.2,58.7,62.3,56.6,75.8,66.961,,22.0,,17.0
2018-02-05 20:56:00,3.0,12.1,5.11,10.56,809.0,840.0,577.0,804.0,487.0,0.0,22.0,17.0,21.4,21.7,18.7,20.8,12.1,16.415,55.1,58.7,62.2,56.6,76.1,66.957,,22.0,,17.0
2018-02-05 20:57:00,3.0,10.376,4.96,10.55,814.0,837.0,573.0,804.0,488.0,0.0,22.0,17.0,21.4,21.7,18.7,20.8,12.0,16.415,55.0,58.7,62.3,56.6,76.8,67.045,,22.0,,17.0
2018-02-05 20:58:00,3.0,11.673,5.08,10.22,816.0,840.0,572.0,804.0,487.0,0.001,22.0,17.0,21.4,21.7,18.7,20.8,12.0,16.392,54.9,58.7,62.3,56.4,76.6,67.01100000000001,,22.0,,17.0
2018-02-05 20:59:00,3.0,12.543,4.88,11.1,818.0,833.0,572.0,806.0,487.0,0.001,22.0,17.0,21.4,21.7,18.7,20.8,12.0,16.368,54.9,58.7,62.3,56.4,76.8,66.919,,22.0,,17.0
2018-02-05 21:00:00,3.0,11.231,5.1,10.94,816.0,830.0,572.0,804.0,487.0,0.001,22.0,17.0,21.4,21.7,18.7,20.8,12.0,16.344,55.1,58.7,62.3,56.5,78.4,66.71,,22.0,,17.0
2018-02-05 21:01:00,3.0,11.215,4.94,10.54,816.0,829.0,571.0,804.0,483.0,0.001,22.0,17.0,21.4,21.7,18.7,20.8,12.0,16.32,54.8,58.7,62.3,56.5,78.9,66.793,,22.0,,17.0
2018-02-05 21:02:00,4.0,10.742,5.12,11.25,811.0,830.0,576.0,804.0,479.0,0.0,22.0,17.0,21.4,21.7,18.7,20.8,11.9,16.296,54.8,58.7,62.3,56.5,78.4,67.023,,22.0,,17.0
2018-02-05 21:03:00,3.0,11.765,4.99,11.44,805.0,837.0,582.0,806.0,482.0,0.0,22.0,17.0,21.4,21.7,18.6,20.8,11.9,16.272000000000002,55.0,58.6,62.3,56.4,78.2,67.107,,22.0,,17.0
2018-02-05 21:04:00,3.0,11.978,5.11,11.56,803.0,839.0,583.0,806.0,486.0,0.001,22.0,17.0,21.4,21.6,18.6,20.8,11.9,16.249000000000002,54.8,58.6,62.3,56.5,79.1,67.132,,22.0,,17.0
2018-02-05 21:05:00,3.0,11.643,5.22,11.77,801.0,840.0,583.0,802.0,483.0,0.001,22.0,17.0,21.4,21.6,18.6,20.8,11.9,16.225,54.8,58.7,62.3,56.5,79.5,66.952,,22.0,,17.0
2018-02-05 21:06:00,3.0,11.795,4.98,11.68,801.0,837.0,584.0,801.0,482.0,0.001,22.0,17.0,21.4,21.6,18.6,20.8,11.8,16.225,54.7,58.7,62.3,56.5,79.3,66.806,,22.0,,17.0
2018-02-05 21:07:00,3.0,11.872,4.89,10.79,802.0,839.0,584.0,796.0,485.0,0.001,22.0,17.0,21.4,21.6,18.7,20.8,11.8,16.201,54.7,58.7,62.3,56.3,79.0,67.094,,22.0,,17.0
2018-02-05 21:08:00,3.0,10.422,5.06,10.51,802.0,836.0,576.0,792.0,487.0,0.004,22.0,17.0,21.4,21.6,18.6,20.8,11.8,16.177,55.2,58.7,62.3,56.5,78.7,67.352,,22.0,,17.0
2018-02-05 21:09:00,3.0,11.536,4.85,10.72,801.0,840.0,571.0,794.0,488.0,0.004,22.0,19.0,21.4,21.6,18.7,20.8,11.8,16.153,54.9,58.8,62.2,56.6,78.6,67.23100000000001,,22.0,,19.0
2018-02-05 21:10:00,3.0,11.582,5.01,11.32,808.0,839.0,568.0,795.0,487.0,0.0,22.0,19.0,21.4,21.6,18.6,20.8,11.8,16.129,55.3,58.8,62.2,56.6,78.5,67.402,,22.0,,19.0
2018-02-05 21:11:00,3.0,12.436,4.83,10.75,808.0,839.0,568.0,794.0,487.0,0.0,22.0,19.0,21.4,21.6,18.6,20.8,11.7,16.129,55.5,58.7,62.2,56.4,78.4,67.781,,22.0,,19.0
2018-02-05 21:12:00,3.0,13.031,5.04,11.08,811.0,836.0,567.0,795.0,485.0,0.001,22.0,19.0,21.4,21.6,18.6,20.8,11.7,16.129,55.2,58.7,62.1,56.5,78.6,67.985,,22.0,,19.0
2018-02-05 21:13:00,3.0,13.443,5.23,11.27,818.0,832.0,563.0,794.0,486.0,0.001,22.0,19.0,21.4,21.6,18.6,20.8,11.7,16.129,55.3,58.7,62.3,56.4,78.5,68.131,,22.0,,19.0
2018-02-05 21:14:00,3.0,12.116,5.2,11.31,820.0,832.0,568.0,792.0,490.0,0.0,22.0,19.0,21.3,21.5,18.6,20.8,11.7,16.129,55.1,58.8,62.3,56.5,78.7,68.101,,22.0,,19.0
2018-02-05 21:15:00,3.0,13.642,5.07,11.35,820.0,827.0,571.0,794.0,490.0,0.0,22.0,19.0,21.3,21.6,18.6,20.8,11.7,16.129,54.8,58.6,62.2,56.5,78.6,68.131,,22.0,,19.0
2018-02-05 21:16:00,3.0,13.977,5.08,11.4,816.0,824.0,567.0,792.0,490.0,0.001,22.0,19.0,21.3,21.5,18.6,20.8,11.7,16.129,55.0,59.0,62.2,56.5,79.7,67.956,,22.0,,19.0
2018-02-05 21:17:00,3.0,13.428,5.04,11.32,811.0,824.0,562.0,789.0,494.0,0.001,22.0,19.0,21.3,21.5,18.6,20.8,11.6,16.129,54.8,58.9,62.2,56.5,80.4,67.92699999999999,,22.0,,19.0
2018-02-05 21:18:00,3.0,14.008,4.96,11.42,801.0,834.0,562.0,789.0,494.0,0.002,22.0,19.0,21.3,21.5,18.6,20.8,11.7,16.153,54.9,58.9,62.1,56.5,81.6,67.69800000000001,,22.0,,19.0
2018-02-05 21:19:00,3.0,15.473,5.07,11.93,801.0,837.0,561.0,794.0,494.0,0.002,22.0,19.0,21.3,21.5,18.6,20.8,11.7,16.153,55.0,58.8,62.2,56.5,82.0,67.14399999999999,,22.0,,19.0
2018-02-05 21:20:00,3.0,14.923,4.6,12.38,803.0,840.0,561.0,794.0,494.0,0.0,22.0,19.0,21.3,21.5,18.6,20.8,11.7,16.153,55.2,58.7,62.3,56.6,82.9,67.581,,22.0,,19.0
2018-02-05 21:21:00,3.0,15.091,4.83,13.1,803.0,842.0,556.0,795.0,494.0,0.0,22.0,19.0,21.3,21.5,18.6,20.8,11.6,16.177,55.4,58.7,62.3,56.5,82.9,67.673,,22.0,,19.0
2018-02-05 21:22:00,4.0,17.182000000000002,4.85,13.33,808.0,840.0,553.0,796.0,494.0,0.001,22.0,19.0,21.3,21.5,18.6,20.8,11.6,16.177,55.4,58.6,62.1,56.5,82.3,67.819,,22.0,,19.0
2018-02-05 21:23:00,3.0,16.098,5.28,14.48,814.0,836.0,551.0,796.0,494.0,0.001,22.0,19.0,21.3,21.5,18.6,20.8,11.6,16.177,55.0,58.5,62.2,56.6,81.5,67.994,,22.0,,19.0
2018-02-05 21:24:00,3.0,16.114,5.18,14.43,814.0,835.0,562.0,795.0,494.0,0.001,22.0,19.0,21.3,21.5,18.6,20.8,11.6,16.177,55.4,58.4,62.2,56.6,80.2,67.673,,22.0,,19.0
2018-02-05 21:25:00,3.0,16.692999999999998,4.74,14.98,814.0,836.0,556.0,794.0,494.0,0.001,22.0,19.0,21.3,21.6,18.6,20.8,11.5,16.201,55.6,58.2,62.2,56.6,79.7,67.444,,22.0,,19.0
2018-02-05 21:26:00,3.0,16.129,4.81,15.76,818.0,836.0,562.0,791.0,497.0,0.0,22.0,19.0,21.3,21.6,18.6,20.8,11.5,16.177,55.5,58.0,62.1,56.5,79.5,67.557,,22.0,,19.0
2018-02-05 21:27:00,3.0,17.7,4.84,15.38,816.0,836.0,564.0,789.0,497.0,0.0,22.0,19.0,21.3,21.7,18.6,20.8,11.5,16.177,55.7,58.0,62.2,56.5,79.3,67.469,,22.0,,19.0
2018-02-05 21:28:00,3.0,17.99,5.17,15.15,818.0,840.0,569.0,788.0,494.0,0.0,22.0,19.0,21.3,21.7,18.6,20.8,11.5,16.177,55.6,57.8,62.2,56.6,79.7,67.381,,22.0,,19.0
2018-02-05 21:29:00,3.0,18.128,5.09,15.75,818.0,843.0,572.0,788.0,497.0,0.0,22.0,19.0,21.3,21.6,18.6,20.8,11.5,16.153,55.5,58.1,62.1,56.5,80.4,67.494,,22.0,,19.0
2018-02-05 21:30:00,3.0,18.936,4.89,16.25,820.0,846.0,569.0,789.0,500.0,0.002,22.0,19.0,21.3,21.6,18.6,20.8,11.5,16.129,55.0,58.2,62.0,56.5,81.4,67.46,,22.0,,19.0
2018-02-05 21:31:00,3.0,19.226,4.65,16.81,818.0,850.0,568.0,794.0,497.0,0.002,22.0,19.0,21.3,21.6,18.6,20.8,11.4,16.105999999999998,55.6,58.0,62.1,56.5,81.5,67.631,,22.0,,19.0
2018-02-05 21:32:00,4.0,18.372,4.85,17.32,814.0,853.0,569.0,796.0,495.0,0.001,22.0,19.0,21.3,21.6,18.6,20.8,11.4,16.082,55.6,57.9,62.2,56.4,81.2,67.685,,22.0,,19.0
2018-02-05 21:33:00,4.0,21.805,5.07,18.29,816.0,853.0,569.0,798.0,497.0,0.001,22.0,19.0,21.3,21.5,18.6,20.8,11.4,16.058,55.8,57.9,62.1,56.5,80.9,67.506,,22.0,,19.0
2018-02-05 21:34:00,3.0,18.448,5.0,18.21,823.0,853.0,564.0,797.0,497.0,0.0,22.0,19.0,21.3,21.5,18.6,20.8,11.4,16.034000000000002,55.4,57.9,62.2,56.5,80.7,67.443,,22.0,,19.0
2018-02-05 21:35:00,3.0,18.143,4.82,17.29,828.0,855.0,564.0,795.0,497.0,0.0,22.0,19.0,21.2,21.5,18.5,20.8,11.3,16.01,55.8,58.0,62.1,56.4,80.5,67.468,,22.0,,19.0
2018-02-05 21:36:00,3.0,20.523000000000003,5.2,18.28,829.0,859.0,561.0,795.0,500.0,0.001,22.0,19.0,21.2,21.5,18.6,20.8,11.3,15.986,55.6,58.1,62.1,56.4,80.4,67.464,,22.0,,19.0
2018-02-05 21:37:00,4.0,16.464000000000002,4.96,16.58,829.0,859.0,564.0,796.0,500.0,0.001,22.0,19.0,21.2,21.5,18.5,20.8,11.3,15.963,55.8,58.1,62.0,56.5,80.3,67.372,,22.0,,19.0
2018-02-05 21:38:00,3.0,17.685,4.97,15.9,832.0,864.0,564.0,796.0,500.0,0.004,22.0,19.0,21.2,21.5,18.5,20.7,11.3,15.939,55.9,58.3,62.0,56.4,80.2,67.39699999999999,,22.0,,19.0
2018-02-05 21:39:00,3.0,17.67,4.9,16.14,831.0,866.0,564.0,794.0,500.0,0.004,22.0,19.0,21.2,21.5,18.5,20.8,11.3,15.890999999999998,55.8,58.2,62.1,56.6,80.1,67.359,,22.0,,19.0
2018-02-05 21:40:00,3.0,17.09,4.92,15.99,828.0,866.0,561.0,794.0,503.0,0.0,22.0,19.0,21.2,21.4,18.5,20.8,11.2,15.890999999999998,55.9,58.2,62.0,56.5,80.0,67.476,,22.0,,19.0
2018-02-05 21:41:00,3.0,18.235,4.73,16.15,826.0,866.0,559.0,794.0,501.0,0.0,22.0,19.0,21.2,21.4,18.5,20.8,11.2,15.843,55.9,58.3,62.1,56.5,80.1,67.467,,22.0,,19.0
2018-02-05 21:42:00,3.0,19.837,4.73,16.49,823.0,870.0,561.0,794.0,500.0,0.0,22.0,19.0,21.2,21.4,18.5,20.7,11.2,15.843,55.9,58.3,62.0,56.6,80.1,67.49600000000001,,22.0,,19.0
2018-02-05 21:43:00,3.0,17.517,4.9,15.86,821.0,875.0,558.0,791.0,500.0,0.0,22.0,19.0,21.1,21.4,18.5,20.7,11.2,15.819,55.9,58.3,61.9,56.6,80.0,67.434,,22.0,,19.0
2018-02-05 21:44:00,3.0,17.655,4.83,15.87,821.0,875.0,558.0,789.0,500.0,0.0,22.0,19.0,21.1,21.4,18.5,20.8,11.2,15.796,55.9,58.3,62.1,56.6,79.8,67.342,,22.0,,19.0
2018-02-05 21:45:00,4.0,15.61,5.06,15.33,821.0,868.0,558.0,787.0,495.0,0.0,22.0,19.0,21.1,21.4,18.5,20.7,11.1,15.772,56.0,58.3,62.1,56.6,79.7,67.541,,22.0,,19.0
