Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,CO2_ETC_OUT,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_ETC_OUT,TS_HBI_GRL,TS_HBI_BR1,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_BA4,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_ETC_OUT,RHS_HBI_GRL,RHS_HBI_BR1,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_BA4,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-10-19 17:06:00,20.31,10.0,649.0,608.0,598.0,633.0,364.0,<10,15.0,26.7,26.4,24.8,25.4,25.5,27.1177777777778,26.701111111111107,26.9421552,26.523888888888894,25.5738888888889,23.93,25.938888888888894,23.4,48.0,45.8,51.9,48.0,52.6,49.175,46.154,44.46100000000001,50.06,51.177,54.106,50.302,61.206,,7.3,,15.0
2017-10-19 17:07:00,21.302,11.0,651.0,605.0,592.0,629.0,364.0,<10,15.0,26.7,26.4,24.8,25.4,25.5,27.1422222222222,26.725,26.9421552,26.523888888888894,25.5738888888889,23.93,25.938888888888894,23.3522222222222,47.9,45.9,51.7,47.9,52.6,49.88399999999999,46.157,44.429,49.964,51.114,54.012,50.238,61.351000000000006,,7.3,,15.0
2017-10-19 17:08:00,18.616,11.0,654.0,601.0,589.0,630.0,365.0,<10,15.0,26.8,26.4,24.8,25.4,25.4,27.1672222222222,26.725,26.9421552,26.523888888888894,25.5738888888889,23.93,25.962777777777802,23.3038888888889,47.9,45.9,51.8,47.8,52.8,49.278,45.963,44.429,50.188,51.082,53.762,50.178,61.588,,7.3,,15.0
2017-10-19 17:09:00,22.354,11.0,661.0,605.0,584.0,626.0,369.0,<10,15.0,26.8,26.4,24.9,25.5,25.4,27.1672222222222,26.725,26.9671572,26.523888888888894,25.5977777777778,23.93,25.962777777777802,23.256111111111107,47.8,45.7,51.8,47.9,53.0,49.149,46.157,44.431,50.124,51.022,53.824,50.178,61.702,,7.3,,15.0
2017-10-19 17:10:00,21.317,11.0,666.0,605.0,586.0,626.0,373.0,<10,15.0,26.8,26.4,24.9,25.4,25.3,27.2161111111111,26.725,26.9421552,26.523888888888894,25.5977777777778,23.953888888888894,25.962777777777802,23.2077777777778,47.7,45.8,51.9,47.8,53.4,48.673,46.222,44.396,50.15600000000001,51.022,53.89,50.178,62.029,,7.3,,15.0
2017-10-19 17:11:00,21.592,11.0,666.0,600.0,588.0,626.0,375.0,<10,15.0,26.8,26.4,24.9,25.5,25.3,27.2161111111111,26.725,26.9671572,26.523888888888894,25.5977777777778,23.953888888888894,25.962777777777802,23.16,47.9,45.7,51.9,47.8,53.5,48.608,46.287,44.431,50.092,50.958,54.11,50.178,61.96100000000001,,7.3,,15.0
2017-10-19 17:12:00,22.538,10.0,669.0,597.0,591.0,622.0,372.0,<10,18.0,26.9,26.4,24.9,25.4,25.2,27.24,26.725,26.9671572,26.523888888888894,25.622777777777802,23.953888888888894,25.962777777777802,23.1122222222222,47.6,45.6,51.9,47.8,53.8,48.483,46.319,44.431,50.124,50.96100000000001,53.828,50.146,62.166,,7.3,,18.0
2017-10-19 17:13:00,18.128,11.0,670.0,596.0,598.0,619.0,369.0,<10,18.0,26.9,26.4,24.9,25.5,25.2,27.265,26.725,26.9671572,26.523888888888894,25.622777777777802,23.953888888888894,25.9872222222222,23.04,47.5,45.3,51.8,48.2,53.9,48.357,46.093,44.497,49.996,50.96100000000001,53.702,50.117,62.306,,7.3,,18.0
2017-10-19 17:14:00,21.073,10.0,666.0,597.0,592.0,617.0,367.0,<10,18.0,26.9,26.4,24.9,25.5,25.1,27.265,26.725,26.9671572,26.5,25.6472222222222,23.953888888888894,25.9872222222222,22.9922222222222,47.4,45.2,52.0,47.8,53.8,48.615,46.028,44.431,49.992,50.901,53.922,50.149,62.39,,7.3,,18.0
2017-10-19 17:15:00,19.532,11.0,664.0,592.0,588.0,616.0,363.0,<10,18.0,26.9,26.4,24.9,25.5,25.1,27.24,26.75,26.9671572,26.5,25.6472222222222,23.953888888888894,25.9872222222222,22.92,47.1,45.2,51.8,48.0,54.2,48.386,46.872,44.431,50.184,50.773,53.577,50.053,62.833,,7.3,,18.0
2017-10-19 17:16:00,21.18,10.0,664.0,591.0,584.0,616.0,364.0,<10,18.0,26.9,26.4,24.9,25.5,25.0,27.265,26.75,26.9671572,26.5,25.6472222222222,23.953888888888894,25.9872222222222,22.8477777777778,47.1,45.2,52.0,48.1,54.2,48.357,46.29,44.464,50.056,50.773,53.545,50.085,62.912,,7.3,,18.0
2017-10-19 17:17:00,21.714,18.0,665.0,589.0,584.0,616.0,367.0,<10,18.0,26.9,26.4,24.9,25.5,25.0,27.265,26.75,26.9421552,26.5,25.671111111111106,23.953888888888894,25.9872222222222,22.8,47.2,45.2,52.1,47.8,54.1,48.389,46.355,44.46100000000001,49.832,50.713,53.79600000000001,50.085,63.026,,7.3,,18.0
2017-10-19 17:18:00,18.219,23.0,665.0,588.0,583.0,610.0,365.0,<10,18.0,27.0,26.4,24.9,25.5,24.9,27.265,26.75,26.9421552,26.475,25.671111111111106,23.953888888888894,25.9872222222222,22.7527777777778,47.1,45.2,52.0,47.8,54.2,48.228,46.484,44.46100000000001,49.797,50.649,53.482,49.989,63.139,,7.3,,18.0
2017-10-19 17:19:00,21.607,28.0,669.0,587.0,586.0,609.0,367.0,<10,18.0,27.0,26.4,24.9,25.5,24.9,27.265,26.75,26.9421552,26.475,25.671111111111106,23.953888888888894,26.0122222222222,22.6572222222222,47.1,45.2,52.1,48.1,54.7,48.099,45.99800000000001,44.429,49.637,50.554,53.702,49.865,63.456,,7.3,,18.0
2017-10-19 17:20:00,21.042,29.0,675.0,583.0,585.0,611.0,370.0,<10,18.0,27.0,26.4,24.9,25.5,24.8,27.265,26.75,26.9671572,26.475,25.695,23.93,26.0122222222222,22.6088888888889,47.3,45.1,52.2,47.9,54.8,47.905,46.355,44.431,50.117,50.589,53.824,49.897,63.901,,7.3,,18.0
2017-10-19 17:21:00,20.233,21.0,683.0,581.0,584.0,611.0,371.0,<10,18.0,27.0,26.4,24.9,25.5,24.7,27.265,26.75,26.9671572,26.475,25.695,23.93,26.0122222222222,22.561111111111106,47.0,45.1,52.2,48.0,55.1,48.035,46.096,44.431,50.245,50.589,53.73,49.865,64.255,,7.3,,18.0
2017-10-19 17:22:00,21.637,23.0,687.0,579.0,584.0,611.0,374.0,<10,18.0,27.0,26.4,24.9,25.5,24.7,27.265,26.75,26.9671572,26.475,25.695,23.93,26.0122222222222,22.488888888888894,46.7,45.1,52.1,48.0,55.1,48.035,46.063,44.399,49.989,50.525,53.824,49.833,64.42399999999999,,7.3,,18.0
2017-10-19 17:23:00,21.134,25.0,683.0,578.0,584.0,609.0,378.0,15.0,18.0,27.0,26.5,24.9,25.5,24.6,27.265,26.75,26.9421552,26.451111111111107,25.695,23.93,26.0361111111111,22.465,46.6,45.1,52.3,47.9,55.6,47.87300000000001,48.099,44.429,50.178,50.493,53.636,49.804,64.6,,15.0,,18.0
2017-10-19 17:24:00,18.814,25.0,683.0,578.0,589.0,607.0,380.0,15.0,18.0,27.0,26.4,24.9,25.5,24.5,27.265,26.75,26.9421552,26.451111111111107,25.72,23.9777777777778,26.0361111111111,22.4172222222222,46.6,45.1,52.2,47.7,55.7,49.29,48.227,44.46100000000001,50.242,50.465,56.144,49.804,64.442,,15.0,,18.0
2017-10-19 17:25:00,22.736,23.0,680.0,583.0,591.0,606.0,382.0,15.0,18.0,27.0,26.5,24.9,25.5,24.5,27.29,26.773888888888894,26.9421552,26.451111111111107,25.72,24.171111111111106,26.0361111111111,22.392777777777802,46.5,45.0,52.2,47.7,55.9,50.288,48.938,44.526,50.306,50.496,56.048,49.772,64.679,,15.0,,18.0
2017-10-19 17:26:00,22.187,23.0,670.0,580.0,586.0,602.0,379.0,15.0,18.0,27.0,26.4,24.9,25.5,24.4,27.29,26.773888888888894,26.9421552,26.4261111111111,25.72,24.3627777777778,26.061111111111106,22.345,46.6,45.1,52.2,47.4,56.2,50.032,52.007,44.559,50.303,50.465,55.452,49.743,64.67,,15.0,,18.0
2017-10-19 17:27:00,21.851,22.0,666.0,578.0,588.0,597.0,376.0,15.0,18.0,27.0,26.5,24.9,25.5,24.4,27.3388888888889,26.773888888888894,26.9421552,26.4261111111111,25.743888888888893,24.5572222222222,26.061111111111106,22.2977777777778,46.7,45.1,52.2,47.5,56.1,50.679,53.341,44.526,50.271,50.404,54.854,49.679,64.96300000000001,,15.0,,18.0
2017-10-19 17:28:00,20.188,21.0,669.0,578.0,590.0,594.0,375.0,15.0,18.0,27.0,26.5,24.9,25.5,24.3,27.3877777777778,26.798888888888893,26.9421552,26.4261111111111,25.743888888888893,24.7022222222222,26.061111111111106,22.25,46.6,45.0,52.2,47.3,56.6,51.325,54.609,44.624,50.335,50.34,54.31,49.615,65.105,,15.0,,18.0
2017-10-19 17:29:00,23.499,20.0,680.0,574.0,595.0,589.0,371.0,15.0,18.0,27.1,26.5,24.9,25.5,24.3,27.4372222222222,26.798888888888893,26.9421552,26.4022222222222,25.743888888888893,24.8472222222222,26.085,22.2022222222222,46.3,45.0,52.3,47.0,56.6,52.48,55.208,44.526,50.363,50.245,53.702,49.554,65.187,,15.0,,18.0
2017-10-19 17:30:00,21.088,19.0,689.0,569.0,596.0,588.0,368.0,15.0,18.0,27.1,26.5,24.9,25.5,24.2,27.511111111111106,26.8477777777778,26.9421552,26.4022222222222,25.767777777777802,24.9677777777778,26.085,22.177777777777802,46.2,44.9,52.4,46.8,56.9,53.221,56.19,44.494,50.459,50.216,53.342,49.554,65.333,,15.0,,18.0
2017-10-19 17:31:00,23.072,19.0,694.0,564.0,591.0,583.0,367.0,15.0,18.0,27.1,26.5,24.9,25.5,24.1,27.585,26.8722222222222,26.9421552,26.3777777777778,25.767777777777802,25.065,26.085,22.13,46.2,44.8,52.4,47.0,56.9,49.974,56.477,44.559,50.488,50.216,53.04,49.426,65.624,,15.0,,18.0
2017-10-19 17:32:00,22.889,18.0,692.0,561.0,595.0,583.0,362.0,15.0,18.0,27.1,26.5,24.9,25.5,24.1,27.633888888888894,26.8972222222222,26.9421552,26.3777777777778,25.7927777777778,25.162222222222198,26.085,22.0822222222222,46.0,44.8,52.3,47.0,56.9,50.14100000000001,56.135,44.624,50.61600000000001,50.219,52.832,49.426,65.916,,15.0,,18.0
2017-10-19 17:33:00,20.142,18.0,686.0,559.0,595.0,583.0,360.0,15.0,18.0,27.1,26.5,24.9,25.5,24.1,27.7077777777778,26.97,26.9421552,26.3527777777778,25.7927777777778,25.21,26.1088888888889,22.0577777777778,46.0,44.8,52.2,46.9,57.2,49.99,56.051,44.559,50.612,50.155,52.554,49.397,66.12100000000001,,15.0,,18.0
2017-10-19 17:34:00,21.149,17.0,679.0,561.0,598.0,578.0,364.0,15.0,18.0,27.1,26.5,24.9,25.5,24.0,27.7572222222222,27.0188888888889,26.9421552,26.3527777777778,25.7927777777778,25.2827777777778,26.1088888888889,22.011111111111106,45.9,44.8,52.3,47.0,57.5,50.44600000000001,55.775,44.526,50.74,50.155,52.31100000000001,49.397,66.142,,15.0,,18.0
2017-10-19 17:35:00,23.148000000000003,18.0,675.0,562.0,603.0,574.0,362.0,15.0,18.0,27.1,26.5,24.9,25.5,23.9,27.831111111111106,27.043888888888894,26.9421552,26.328888888888894,25.7927777777778,25.355,26.1088888888889,21.962777777777802,45.8,44.7,52.4,46.7,57.8,52.566,55.149,44.624,50.51300000000001,50.155,52.226000000000006,49.429,66.433,,15.0,,18.0
2017-10-19 17:36:00,24.033,19.0,666.0,564.0,603.0,574.0,368.0,15.0,18.0,27.1,26.5,24.9,25.5,23.9,27.905,27.0927777777778,26.9182644,26.328888888888894,25.8172222222222,25.403888888888893,26.133888888888894,21.915,45.8,44.7,52.3,46.6,57.8,54.324,54.651,44.621,50.673,50.127,51.98,49.401,66.633,,15.0,,18.0
2017-10-19 17:37:00,22.126,17.0,665.0,563.0,603.0,574.0,367.0,15.0,18.0,27.1,26.5,24.9,25.5,23.8,28.0038888888889,27.1177777777778,26.9182644,26.3038888888889,25.8172222222222,25.4527777777778,26.133888888888894,21.8672222222222,45.7,44.7,52.5,46.6,58.0,54.242,54.434,44.589,50.82899999999999,50.095,52.081,49.337,66.744,,15.0,,18.0
2017-10-19 17:38:00,26.261,16.0,659.0,556.0,609.0,576.0,367.0,15.0,18.0,27.1,26.5,24.9,25.5,23.8,28.1527777777778,27.1422222222222,26.9182644,26.28,25.8411111111111,25.5011111111111,26.133888888888894,21.8188888888889,45.7,44.6,52.6,46.5,58.1,54.675,54.5,44.654,50.922,50.098,52.088,49.337,66.97399999999999,,15.0,,18.0
2017-10-19 17:39:00,22.98,16.0,654.0,554.0,615.0,572.0,369.0,15.0,18.0,27.1,26.5,24.9,25.5,23.7,28.276111111111106,27.191111111111105,26.9182644,26.28,25.8411111111111,25.55,26.133888888888894,21.795,45.7,44.6,52.5,46.6,58.3,55.136,54.539,44.719,50.985,50.098,51.968,49.305,67.089,,15.0,,18.0
2017-10-19 17:40:00,22.08,17.0,667.0,553.0,617.0,569.0,367.0,15.0,18.0,27.1,26.5,24.9,25.5,23.7,28.3011111111111,27.24,26.9182644,26.256111111111107,25.8411111111111,25.5977777777778,26.1577777777778,21.747777777777802,45.6,44.6,52.4,46.7,58.2,52.757,54.609,44.654,50.95,50.098,52.038,49.34,67.408,,15.0,,18.0
2017-10-19 17:41:00,23.255,16.0,669.0,550.0,618.0,571.0,366.0,15.0,18.0,27.1,26.5,24.9,25.5,23.6,28.326111111111107,27.265,26.9182644,26.256111111111107,25.8411111111111,25.5977777777778,26.1577777777778,21.7,45.5,44.6,52.5,46.7,58.3,53.302,55.874,44.621,50.95,50.098,52.133,49.308,67.281,,15.0,,18.0
2017-10-19 17:42:00,21.79,15.0,663.0,556.0,628.0,571.0,368.0,15.0,21.0,27.1,26.5,24.9,25.5,23.6,28.3011111111111,27.313888888888894,26.9182644,26.2311111111111,25.866111111111106,25.6472222222222,26.1577777777778,21.6761111111111,45.5,44.6,52.5,46.6,58.4,52.598,56.416,44.68600000000001,50.947,50.101000000000006,52.108,49.212,67.514,,15.0,,21.0
2017-10-19 17:43:00,24.216,15.0,666.0,552.0,638.0,566.0,369.0,15.0,21.0,27.1,26.5,24.9,25.5,23.5,28.252222222222198,27.3627777777778,26.8932624,26.2311111111111,25.866111111111106,25.671111111111106,26.1822222222222,21.6277777777778,45.5,44.5,52.6,46.4,58.5,52.144,56.674,44.74800000000001,50.915,50.101000000000006,52.365,49.31100000000001,67.684,,15.0,,21.0
2017-10-19 17:44:00,20.645,15.0,675.0,556.0,643.0,563.0,368.0,15.0,21.0,27.1,26.5,24.9,25.5,23.5,28.2022222222222,27.3627777777778,26.8932624,26.2072222222222,25.89,25.695,26.1822222222222,21.581111111111106,45.8,44.5,52.7,46.6,58.6,50.665,56.235,44.74800000000001,51.007,50.168,52.368,49.31100000000001,67.972,,15.0,,21.0
2017-10-19 17:45:00,19.974,14.0,683.0,553.0,647.0,565.0,364.0,15.0,21.0,27.1,26.5,24.9,25.5,23.4,28.1772222222222,27.3877777777778,26.8932624,26.2072222222222,25.89,25.72,26.1822222222222,21.5572222222222,45.7,44.5,52.9,46.6,59.1,50.084,55.892,44.651,51.199,50.136,52.308,49.471,68.116,,15.0,,21.0
2017-10-19 17:46:00,23.56,15.0,692.0,550.0,651.0,566.0,366.0,15.0,21.0,27.1,26.5,24.9,25.6,23.4,28.1772222222222,27.4127777777778,26.8693716,26.1822222222222,25.89,25.743888888888893,26.1822222222222,21.485,45.6,44.5,53.0,46.4,59.3,50.758,55.234,44.87600000000001,51.195,50.104,52.31100000000001,49.503,68.4,,15.0,,21.0
2017-10-19 17:47:00,20.111,15.0,694.0,550.0,652.0,567.0,372.0,15.0,21.0,27.2,26.5,24.9,25.5,23.3,28.2022222222222,27.4127777777778,26.8693716,26.1822222222222,25.89,25.767777777777802,26.1822222222222,21.4372222222222,45.5,44.4,53.1,46.5,59.9,49.282,54.286,44.746,51.06800000000001,50.168,52.315,49.43899999999999,68.805,,15.0,,21.0
2017-10-19 17:48:00,20.356,15.0,681.0,549.0,659.0,569.0,369.0,15.0,21.0,27.2,26.5,24.9,25.6,23.3,28.2272222222222,27.4372222222222,26.8693716,26.1577777777778,25.9138888888889,25.7927777777778,26.2072222222222,21.366111111111106,45.5,44.4,53.1,46.6,59.5,49.511,53.75,44.713,51.128,50.203,52.223,49.506,68.881,,15.0,,21.0
2017-10-19 17:49:00,20.325,15.0,692.0,544.0,660.0,569.0,368.0,15.0,21.0,27.2,26.5,24.9,25.5,23.2,28.2272222222222,27.4372222222222,26.8693716,26.133888888888894,25.9138888888889,25.7927777777778,26.2072222222222,21.3177777777778,45.4,44.3,53.1,46.4,60.3,49.575,54.131,44.87600000000001,51.221,50.203,52.191,49.506,69.108,,15.0,,21.0
2017-10-19 17:50:00,22.583,14.0,703.0,540.0,664.0,569.0,369.0,15.0,21.0,27.2,26.5,24.9,25.6,23.1,28.252222222222198,27.4622222222222,26.8693716,26.133888888888894,25.9138888888889,25.8172222222222,26.2072222222222,21.27,45.4,44.3,53.2,46.5,60.1,49.772,53.944,45.136,51.348,50.17100000000001,52.163,49.41,69.365,,15.0,,21.0
2017-10-19 17:51:00,20.203,14.0,704.0,537.0,666.0,568.0,368.0,15.0,21.0,27.2,26.5,24.9,25.6,23.1,28.276111111111106,27.4622222222222,26.8443696,26.133888888888894,25.938888888888894,25.8172222222222,26.2072222222222,21.2227777777778,45.4,44.3,53.2,46.5,60.1,50.129,53.37300000000001,45.328,51.316,50.143,51.972,49.474,69.445,,15.0,,21.0
2017-10-19 17:52:00,19.654,14.0,716.0,538.0,664.0,566.0,371.0,15.0,21.0,27.2,26.5,24.9,25.6,23.1,28.3011111111111,27.4622222222222,26.8443696,26.1088888888889,25.938888888888894,25.8172222222222,26.2072222222222,21.175,45.3,44.3,53.2,46.5,60.1,50.838,53.56399999999999,44.938,51.472,50.143,51.846,49.506,69.671,,15.0,,21.0
2017-10-19 17:53:00,21.698,14.0,712.0,537.0,659.0,566.0,369.0,21.0,21.0,27.2,26.5,24.9,25.6,23.0,28.326111111111107,27.4622222222222,26.8443696,26.085,25.938888888888894,25.8172222222222,26.2311111111111,21.1027777777778,45.4,44.3,53.1,46.5,60.4,52.442,53.691,45.458,51.628,50.111,51.81399999999999,49.477,69.86399999999999,,21.0,,21.0
2017-10-19 17:54:00,21.592,14.0,707.0,535.0,659.0,569.0,366.0,21.0,21.0,27.2,26.5,24.9,25.6,22.9,28.375,27.486111111111107,26.8199232,26.085,25.938888888888894,25.8172222222222,26.2311111111111,21.0561111111111,45.3,44.3,53.1,46.5,60.4,51.969,53.472,45.13,51.56399999999999,50.07899999999999,51.846,49.413,70.09,,21.0,,21.0
2017-10-19 17:55:00,20.31,14.0,700.0,534.0,655.0,569.0,369.0,21.0,21.0,27.2,26.5,24.9,25.6,22.9,28.4,27.486111111111107,26.8199232,26.061111111111106,25.938888888888894,25.8172222222222,26.2311111111111,21.0077777777778,45.3,44.3,53.2,46.5,60.4,53.504,53.757,45.163,51.56100000000001,50.07899999999999,51.877,49.413,70.317,,21.0,,21.0
2017-10-19 17:56:00,19.272,14.0,706.0,537.0,653.0,572.0,368.0,21.0,21.0,27.2,26.5,24.8,25.6,22.8,28.45,27.486111111111107,26.8199232,26.061111111111106,25.938888888888894,25.8411111111111,26.2311111111111,20.96,45.5,44.3,53.1,46.5,60.6,53.702,53.979,44.968,51.529,49.983,52.198,49.413,70.542,,21.0,,21.0
2017-10-19 17:57:00,21.805,13.0,707.0,537.0,659.0,575.0,366.0,21.0,21.0,27.2,26.5,24.9,25.6,22.8,28.475,27.486111111111107,26.8199232,26.0361111111111,25.938888888888894,25.8411111111111,26.2311111111111,20.9127777777778,45.5,44.3,53.2,46.5,61.2,54.277,54.77,44.74,51.462,50.015,52.325,49.477,70.82600000000002,,21.0,,21.0
2017-10-19 17:58:00,23.896,13.0,712.0,537.0,664.0,578.0,368.0,21.0,21.0,27.2,26.5,24.8,25.6,22.7,28.475,27.511111111111106,26.7949212,26.0122222222222,25.962777777777802,25.8411111111111,26.2311111111111,20.865,45.5,44.3,53.2,46.6,61.0,53.514,55.216,45.322,51.58600000000001,50.018,52.008,49.445,71.081,,21.0,,21.0
2017-10-19 17:59:00,20.142,13.0,715.0,540.0,667.0,578.0,368.0,21.0,21.0,27.2,26.5,24.8,25.6,22.6,28.45,27.511111111111106,26.7949212,26.0122222222222,25.962777777777802,25.866111111111106,26.2311111111111,20.8411111111111,45.5,44.3,53.2,46.6,61.5,50.119,55.216,44.997,51.745,50.05,52.55,49.637,71.10600000000002,,21.0,,21.0
2017-10-19 18:00:00,21.698,13.0,710.0,540.0,668.0,581.0,370.0,21.0,21.0,27.2,26.5,24.9,25.6,22.6,28.252222222222198,27.511111111111106,26.7710304,25.9872222222222,25.962777777777802,25.866111111111106,26.2311111111111,20.8172222222222,45.5,44.3,53.1,46.6,61.6,42.319,54.837,45.027,51.932,50.114,52.201,49.701,71.335,,21.0,,21.0
2017-10-19 18:01:00,22.293000000000006,14.0,710.0,540.0,671.0,588.0,368.0,21.0,21.0,27.2,26.5,24.8,25.6,22.5,24.9972222222222,27.4127777777778,26.7710304,25.9872222222222,25.962777777777802,25.866111111111106,26.256111111111107,20.7927777777778,45.4,44.3,53.4,46.5,62.3,44.881,47.472,45.027,52.027,50.05,52.518,49.545,71.506,,21.0,,21.0
2017-10-19 18:02:00,23.316,14.0,716.0,546.0,674.0,594.0,368.0,21.0,21.0,27.2,26.5,24.9,25.6,22.5,21.68,27.0927777777778,26.7710304,25.962777777777802,25.962777777777802,25.8172222222222,26.256111111111107,20.7461111111111,47.3,44.3,51.7,46.5,62.4,52.31800000000001,47.044,45.124,52.024,49.922,51.305,49.192,71.672,,21.0,,21.0
2017-10-19 18:03:00,22.995,13.0,747.0,548.0,674.0,593.0,369.0,21.0,21.0,27.1,26.5,24.8,25.6,22.4,19.5827777777778,26.8722222222222,26.7710304,25.938888888888894,25.962777777777802,25.671111111111106,26.2311111111111,20.7222222222222,46.3,45.0,53.3,46.5,62.7,58.497,46.69300000000001,45.092,51.862,49.89,49.149,49.349,71.78399999999998,,21.0,,21.0
2017-10-19 18:04:00,25.467,13.0,773.0,557.0,665.0,594.0,369.0,21.0,21.0,26.9,26.5,24.8,25.6,22.4,18.2511111111111,26.725,26.7710304,25.938888888888894,25.938888888888894,25.4527777777778,26.2311111111111,20.673888888888897,45.6,45.4,53.2,47.2,63.0,61.881,46.255,45.514,51.735,49.919,47.967,49.18899999999999,71.979,,21.0,,21.0
2017-10-19 18:05:00,22.492,13.0,773.0,572.0,659.0,600.0,369.0,21.0,21.0,26.8,26.5,24.8,25.6,22.3,17.4422222222222,26.6027777777778,26.7710304,25.938888888888894,25.938888888888894,25.162222222222198,26.2072222222222,20.65,45.3,45.6,52.8,47.1,63.0,65.138,46.337,45.157,51.862,49.823,47.352,49.026,72.033,,21.0,,21.0
2017-10-19 18:06:00,22.705,12.0,776.0,634.0,656.0,605.0,369.0,21.0,21.0,26.7,26.5,24.8,25.6,22.2,17.037222222222198,26.53,26.7460284,25.9138888888889,25.9138888888889,24.8472222222222,26.1822222222222,20.6027777777778,44.3,46.6,52.8,46.9,63.0,66.09899999999999,46.975,45.024,51.668,49.692,47.28100000000001,48.99,72.315,,21.0,,21.0
2017-10-19 18:07:00,22.095,11.0,770.0,647.0,647.0,603.0,369.0,21.0,21.0,26.5,26.5,24.8,25.6,22.2,16.6327777777778,26.4811111111111,26.7460284,25.89,25.89,24.581111111111106,26.133888888888894,20.555,43.7,46.3,52.3,46.9,63.5,65.94,46.807,44.601000000000006,51.506,49.529,47.152,48.824,72.393,,21.0,,21.0
2017-10-19 18:08:00,22.934,11.0,759.0,660.0,643.0,606.0,367.0,21.0,21.0,26.4,26.5,24.8,25.6,22.2,16.6088888888889,26.4322222222222,26.7221376,25.89,25.89,24.291111111111107,26.085,20.5072222222222,43.5,46.0,51.9,47.3,63.4,80.008,46.348,44.533,51.728,49.369,46.955,48.593,72.529,,21.0,,21.0
2017-10-19 18:09:00,22.293000000000006,10.0,754.0,671.0,636.0,625.0,365.0,21.0,21.0,26.3,26.5,24.8,25.6,22.1,18.37,26.4072222222222,26.7221376,25.89,25.866111111111106,24.026111111111106,26.0361111111111,20.4838888888889,43.3,45.5,51.3,47.3,63.8,90.595,45.925,44.5,51.855,49.142,47.114,47.912,72.902,,21.0,,21.0
2017-10-19 18:10:00,23.529,10.0,749.0,680.0,647.0,646.0,372.0,21.0,21.0,26.1,26.4,24.8,25.5,22.1,20.011111111111106,26.3827777777778,26.697135600000006,25.866111111111106,25.8411111111111,23.808888888888895,25.9872222222222,20.46,44.8,44.9,50.9,46.9,64.3,78.315,47.601000000000006,44.53,51.88399999999999,48.786,50.782,47.359,72.984,,21.0,,21.0
2017-10-19 18:11:00,23.774,10.0,743.0,686.0,655.0,666.0,373.0,21.0,21.0,26.0,26.4,24.8,25.6,22.0,20.726111111111106,26.3827777777778,26.673244800000006,25.866111111111106,25.7927777777778,23.6411111111111,25.938888888888894,20.412222222222198,46.1,44.5,50.8,46.6,64.2,74.512,50.393,44.527,52.201,48.363,54.691,46.902,73.062,,21.0,,21.0
2017-10-19 18:12:00,24.369,10.0,740.0,691.0,666.0,683.0,369.0,21.0,21.0,26.0,26.3,24.8,25.5,21.9,21.25,26.3588888888889,26.6482428,25.866111111111106,25.767777777777802,23.545,25.866111111111106,20.412222222222198,46.1,44.2,50.3,46.2,64.6,70.685,47.47,44.687,52.074,48.232,55.675,46.699,73.00399999999998,,21.0,,21.0
2017-10-19 18:13:00,23.514,10.0,740.0,693.0,671.0,698.0,373.0,21.0,21.0,26.1,26.3,24.8,25.5,21.9,21.798888888888893,26.3588888888889,26.624352,25.8411111111111,25.743888888888893,23.5688888888889,25.8411111111111,20.365,46.0,44.3,50.5,46.0,64.9,67.328,47.308,44.749,51.62600000000001,48.004,56.021,47.018,73.082,,21.0,,21.0
2017-10-19 18:14:00,25.65,10.0,749.0,691.0,677.0,700.0,375.0,21.0,21.0,26.1,26.3,24.8,25.5,21.9,22.206111111111106,26.4072222222222,26.624352,25.8411111111111,25.72,23.6172222222222,25.7927777777778,20.3411111111111,46.1,44.5,50.7,46.0,64.8,66.117,47.476000000000006,44.81399999999999,51.53100000000001,47.872,55.56100000000001,47.077,73.222,,21.0,,21.0
2017-10-19 18:15:00,23.926,10.0,746.0,690.0,671.0,703.0,369.0,21.0,21.0,26.1,26.2,24.7,25.5,21.8,22.6127777777778,26.4322222222222,26.599905600000003,25.8411111111111,25.695,23.7372222222222,25.7927777777778,20.3172222222222,46.2,44.5,51.0,46.1,65.0,64.113,47.672,44.746,51.69,47.99800000000001,55.267,47.206,73.42,,21.0,,21.0
2017-10-19 18:16:00,23.468000000000004,10.0,734.0,689.0,665.0,701.0,369.0,21.0,21.0,26.1,26.2,24.7,25.5,21.8,22.901111111111106,26.456111111111106,26.574903600000006,25.8411111111111,25.671111111111106,23.857222222222198,25.7927777777778,20.2688888888889,46.2,44.5,51.1,46.1,64.9,63.799,47.417,44.744,51.817,48.091,54.879,47.335,73.555,,21.0,,21.0
