Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_HBO_BA2,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_HBO_BA2,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-05-03 20:42:00,1.0,1.526,583.0,596.0,560.0,35.0,27.0,28.2,28.2,26.8,30.925,44.4,45.2,49.1,34.677,,35.0,,27.0
2017-05-03 20:43:00,1.0,0.977,582.0,598.0,567.0,35.0,27.0,28.3,28.2,26.9,30.925,44.4,45.0,48.9,35.218,,35.0,,27.0
2017-05-03 20:44:00,0.0,2.426,579.0,596.0,571.0,35.0,27.0,28.3,28.3,26.9,30.9,44.2,44.9,48.8,35.216,,35.0,,27.0
2017-05-03 20:45:00,0.0,2.441,578.0,598.0,572.0,35.0,27.0,28.3,28.3,26.9,30.9,44.2,44.9,48.8,34.81,,35.0,,27.0
2017-05-03 20:46:00,0.0,1.4340000000000002,574.0,600.0,570.0,35.0,27.0,28.3,28.3,26.9,30.9,44.2,44.8,48.7,34.878,,35.0,,27.0
2017-05-03 20:47:00,1.0,0.992,573.0,596.0,573.0,35.0,27.0,28.3,28.3,26.9,30.9,44.1,44.8,48.7,35.148,,35.0,,27.0
2017-05-03 20:48:00,0.0,1.266,570.0,593.0,573.0,35.0,27.0,28.3,28.4,26.9,30.9,44.1,44.7,48.5,35.41900000000001,,35.0,,27.0
2017-05-03 20:49:00,0.0,1.648,569.0,589.0,573.0,35.0,27.0,28.3,28.4,26.9,30.9,44.1,44.7,48.6,35.284,,35.0,,27.0
2017-05-03 20:50:00,1.0,1.114,567.0,589.0,576.0,35.0,27.0,28.4,28.4,26.9,30.9,44.1,44.7,48.5,34.2,,35.0,,27.0
2017-05-03 20:51:00,0.0,1.114,567.0,582.0,577.0,35.0,27.0,28.4,28.4,26.9,30.9,44.1,44.7,48.5,34.573,,35.0,,27.0
2017-05-03 20:52:00,1.0,2.38,566.0,576.0,578.0,35.0,27.0,28.4,28.4,26.9,30.9,44.1,44.7,48.4,35.081,,35.0,,27.0
2017-05-03 20:53:00,1.0,1.221,571.0,573.0,577.0,35.0,27.0,28.4,28.4,26.9,30.9,44.0,44.6,48.4,35.41900000000001,,35.0,,27.0
2017-05-03 20:54:00,0.0,1.068,569.0,573.0,580.0,35.0,27.0,28.4,28.4,27.0,30.925,44.0,44.7,48.3,34.948,,35.0,,27.0
2017-05-03 20:55:00,0.0,1.48,566.0,576.0,581.0,35.0,27.0,28.4,28.4,27.0,30.925,44.1,44.7,48.3,34.948,,35.0,,27.0
2017-05-03 20:56:00,1.0,1.236,566.0,575.0,581.0,35.0,27.0,28.4,28.4,27.0,30.925,44.0,44.7,48.2,35.759,,35.0,,27.0
2017-05-03 20:57:00,0.0,1.48,566.0,576.0,580.0,35.0,27.0,28.4,28.4,27.0,30.9,44.0,44.7,48.3,36.331,,35.0,,27.0
2017-05-03 20:58:00,0.0,0.6559999999999999,568.0,575.0,583.0,35.0,27.0,28.4,28.4,27.0,30.9,44.0,44.8,48.2,36.499,,35.0,,27.0
2017-05-03 20:59:00,1.0,1.221,564.0,574.0,580.0,35.0,27.0,28.4,28.4,27.0,30.9,44.0,44.7,48.3,35.96,,35.0,,27.0
2017-05-03 21:00:00,0.0,1.114,557.0,576.0,582.0,35.0,27.0,28.4,28.4,26.9,30.874,43.9,44.8,48.2,36.632,,35.0,,27.0
2017-05-03 21:01:00,0.0,1.083,557.0,582.0,581.0,35.0,27.0,28.4,28.4,26.9,30.849,43.9,44.8,48.2,37.302,,35.0,,27.0
2017-05-03 21:02:00,1.0,0.885,555.0,587.0,580.0,35.0,27.0,28.4,28.3,26.9,30.824,43.8,44.7,48.2,36.694,,35.0,,27.0
2017-05-03 21:03:00,1.0,0.6559999999999999,557.0,583.0,581.0,35.0,27.0,28.4,28.3,26.9,30.798,43.8,44.8,48.2,36.961,,35.0,,27.0
2017-05-03 21:04:00,1.0,1.251,557.0,580.0,578.0,33.0,27.0,28.4,28.3,26.9,30.773000000000003,43.8,44.7,48.3,36.857,,33.0,,27.0
2017-05-03 21:05:00,0.0,1.663,551.0,575.0,581.0,33.0,27.0,28.4,28.3,26.9,30.748,43.8,44.8,48.3,37.427,,33.0,,27.0
2017-05-03 21:06:00,1.0,1.419,550.0,574.0,580.0,33.0,27.0,28.4,28.3,26.9,30.697,43.8,44.8,48.3,37.489,,33.0,,27.0
2017-05-03 21:07:00,1.0,1.602,550.0,573.0,575.0,33.0,27.0,28.4,28.3,26.9,30.672,43.8,44.8,48.3,37.755,,33.0,,27.0
2017-05-03 21:08:00,1.0,0.6559999999999999,549.0,574.0,580.0,33.0,27.0,28.4,28.3,26.9,30.621,43.8,44.8,48.3,37.817,,33.0,,27.0
2017-05-03 21:09:00,1.0,1.419,550.0,572.0,578.0,33.0,27.0,28.4,28.3,26.9,30.571,43.8,44.8,48.3,37.611,,33.0,,27.0
2017-05-03 21:10:00,1.0,1.007,550.0,570.0,577.0,33.0,27.0,28.4,28.2,26.9,30.545,43.8,44.8,48.3,37.675,,33.0,,27.0
2017-05-03 21:11:00,0.0,1.114,548.0,572.0,577.0,33.0,27.0,28.4,28.3,26.9,30.495,43.9,44.8,48.4,38.14,,33.0,,27.0
2017-05-03 21:12:00,0.0,1.114,550.0,569.0,580.0,33.0,27.0,28.3,28.3,26.9,30.444000000000006,43.8,44.8,48.3,37.464,,33.0,,27.0
2017-05-03 21:13:00,1.0,1.831,550.0,570.0,580.0,33.0,27.0,28.3,28.2,26.9,30.419,43.8,44.9,48.3,38.132,,33.0,,27.0
2017-05-03 21:14:00,0.0,1.465,554.0,572.0,577.0,33.0,27.0,28.3,28.2,26.9,30.369,43.9,44.9,48.3,37.322,,33.0,,27.0
2017-05-03 21:15:00,1.0,1.755,554.0,577.0,577.0,33.0,27.0,28.3,28.2,26.9,30.343000000000004,44.0,44.8,48.3,38.124,,33.0,,27.0
2017-05-03 21:16:00,1.0,1.358,552.0,574.0,580.0,33.0,27.0,28.3,28.2,26.9,30.293000000000006,44.1,45.1,48.3,37.784,,33.0,,27.0
2017-05-03 21:17:00,0.0,1.724,554.0,577.0,573.0,33.0,27.0,28.3,28.2,26.9,30.268,43.8,45.2,48.3,37.715,,33.0,,27.0
2017-05-03 21:18:00,1.0,1.694,557.0,577.0,575.0,33.0,27.0,28.3,28.1,26.9,30.243,44.1,45.2,48.3,35.897,,33.0,,27.0
2017-05-03 21:19:00,1.0,2.06,563.0,582.0,572.0,33.0,27.0,28.3,28.2,26.9,30.217,44.0,45.2,48.4,37.441,,33.0,,27.0
2017-05-03 21:20:00,1.0,4.746,565.0,598.0,569.0,33.0,27.0,28.3,28.2,26.9,30.192,44.1,45.1,48.4,36.49800000000001,,33.0,,27.0
2017-05-03 21:21:00,1.0,2.487,563.0,598.0,568.0,33.0,27.0,28.3,28.2,26.9,30.167,44.1,45.1,48.3,36.899,,33.0,,27.0
2017-05-03 21:22:00,1.0,3.204,557.0,593.0,572.0,33.0,27.0,28.3,28.2,26.9,30.142,44.0,45.0,48.3,37.065,,33.0,,27.0
2017-05-03 21:23:00,1.0,8.637,560.0,589.0,571.0,33.0,27.0,28.3,28.2,26.9,30.117,43.8,45.0,48.3,37.163,,33.0,,27.0
2017-05-03 21:24:00,1.0,3.861,559.0,587.0,570.0,33.0,27.0,28.3,28.2,26.9,30.091,43.6,45.1,48.3,36.387,,33.0,,27.0
2017-05-03 21:25:00,1.0,5.2029999999999985,559.0,587.0,572.0,33.0,27.0,28.3,28.2,26.9,30.091,43.5,45.0,48.2,36.421,,33.0,,27.0
2017-05-03 21:26:00,0.0,4.15,557.0,585.0,577.0,33.0,27.0,28.3,28.2,26.9,30.066,43.9,45.0,48.3,36.688,,33.0,,27.0
2017-05-03 21:27:00,1.0,5.829,559.0,583.0,581.0,33.0,27.0,28.3,28.1,26.9,30.041,43.6,44.9,48.3,37.021,,33.0,,27.0
2017-05-03 21:28:00,1.0,1.953,552.0,581.0,575.0,33.0,27.0,28.3,28.1,26.9,30.041,43.6,45.0,48.4,36.685,,33.0,,27.0
2017-05-03 21:29:00,1.0,1.648,546.0,577.0,573.0,33.0,27.0,28.3,28.1,26.9,30.016,43.7,45.1,48.4,37.488,,33.0,,27.0
2017-05-03 21:30:00,1.0,0.931,546.0,577.0,570.0,33.0,27.0,28.3,28.1,26.9,30.016,43.9,45.1,48.4,37.086,,33.0,,27.0
2017-05-03 21:31:00,1.0,1.617,550.0,578.0,573.0,33.0,27.0,28.3,28.1,26.9,29.991,43.9,45.1,48.4,36.882,,33.0,,27.0
2017-05-03 21:32:00,0.0,1.419,552.0,576.0,572.0,33.0,27.0,28.2,28.1,26.9,29.966,44.0,45.2,48.4,36.711,,33.0,,27.0
2017-05-03 21:33:00,1.0,1.709,557.0,575.0,569.0,33.0,27.0,28.2,28.1,26.9,29.966,44.2,45.3,48.4,36.072,,33.0,,27.0
2017-05-03 21:34:00,1.0,1.923,566.0,578.0,569.0,35.0,28.0,28.2,28.1,26.9,29.941,44.2,45.2,48.3,36.07,,35.0,,28.0
2017-05-03 21:35:00,1.0,1.2819999999999998,566.0,580.0,568.0,35.0,28.0,28.2,28.1,26.9,29.941,44.2,45.2,48.3,36.104,,35.0,,28.0
2017-05-03 21:36:00,1.0,1.785,562.0,582.0,568.0,35.0,28.0,28.2,28.1,26.9,29.941,44.2,45.2,48.4,36.272,,35.0,,28.0
2017-05-03 21:37:00,1.0,1.602,559.0,586.0,574.0,35.0,28.0,28.2,28.1,26.9,29.941,43.9,45.2,48.3,36.204,,35.0,,28.0
2017-05-03 21:38:00,1.0,2.38,557.0,590.0,575.0,35.0,28.0,28.2,28.1,26.9,29.916,43.9,45.2,48.2,36.202,,35.0,,28.0
2017-05-03 21:39:00,1.0,1.495,560.0,586.0,570.0,35.0,28.0,28.2,28.1,26.9,29.941,44.1,45.2,48.2,36.07,,35.0,,28.0
2017-05-03 21:40:00,1.0,1.755,562.0,586.0,568.0,35.0,28.0,28.2,28.1,26.9,29.941,44.2,45.2,48.3,36.474,,35.0,,28.0
2017-05-03 21:41:00,1.0,3.143,563.0,593.0,565.0,35.0,28.0,28.2,28.1,26.9,29.941,44.3,45.2,48.3,36.474,,35.0,,28.0
2017-05-03 21:42:00,1.0,1.419,567.0,591.0,562.0,35.0,28.0,28.2,28.1,27.0,29.941,44.2,45.2,48.3,36.541,,35.0,,28.0
2017-05-03 21:43:00,1.0,1.602,569.0,589.0,564.0,35.0,28.0,28.3,28.1,27.0,29.941,44.2,45.1,48.2,36.474,,35.0,,28.0
2017-05-03 21:44:00,1.0,1.495,566.0,587.0,565.0,35.0,28.0,28.3,28.1,27.0,29.941,44.2,45.1,48.0,37.313,,35.0,,28.0
2017-05-03 21:45:00,1.0,1.587,566.0,593.0,565.0,35.0,28.0,28.3,28.1,27.0,29.941,44.1,45.1,48.0,36.81,,35.0,,28.0
2017-05-03 21:46:00,1.0,1.663,564.0,593.0,567.0,35.0,28.0,28.3,28.2,27.0,29.941,44.0,45.0,47.9,37.213,,35.0,,28.0
2017-05-03 21:47:00,1.0,1.984,559.0,596.0,568.0,35.0,28.0,28.3,28.2,27.0,29.941,44.0,45.0,47.9,36.339,,35.0,,28.0
2017-05-03 21:48:00,1.0,2.136,562.0,596.0,572.0,35.0,28.0,28.3,28.2,27.0,29.916,44.0,44.9,47.9,36.74,,35.0,,28.0
2017-05-03 21:49:00,1.0,1.785,562.0,591.0,575.0,35.0,28.0,28.3,28.2,27.0,29.916,44.0,44.9,47.9,37.277,,35.0,,28.0
2017-05-03 21:50:00,1.0,2.152,561.0,585.0,570.0,35.0,28.0,28.3,28.2,27.0,29.89,44.0,44.8,47.7,36.738,,35.0,,28.0
2017-05-03 21:51:00,1.0,1.694,561.0,582.0,570.0,35.0,28.0,28.3,28.2,27.0,29.865,43.9,44.8,47.8,36.836,,35.0,,28.0
2017-05-03 21:52:00,1.0,1.602,559.0,579.0,568.0,35.0,28.0,28.3,28.2,27.1,29.865,43.9,44.8,47.7,36.365,,35.0,,28.0
2017-05-03 21:53:00,1.0,2.884,555.0,575.0,565.0,35.0,28.0,28.3,28.2,27.0,29.84,43.9,44.8,47.7,36.8,,35.0,,28.0
2017-05-03 21:54:00,1.0,1.724,559.0,572.0,564.0,35.0,28.0,28.3,28.2,27.0,29.815,43.9,44.8,47.7,36.529,,35.0,,28.0
2017-05-03 21:55:00,1.0,2.716,555.0,575.0,568.0,35.0,28.0,28.4,28.2,27.1,29.815,43.9,44.8,47.6,36.394,,35.0,,28.0
2017-05-03 21:56:00,1.0,1.831,557.0,577.0,573.0,35.0,28.0,28.4,28.2,27.1,29.79,43.9,44.7,47.6,36.392,,35.0,,28.0
2017-05-03 21:57:00,1.0,1.633,557.0,572.0,571.0,35.0,28.0,28.3,28.2,27.0,29.765,43.9,44.8,47.7,36.893,,35.0,,28.0
2017-05-03 21:58:00,1.0,1.358,551.0,572.0,568.0,35.0,28.0,28.3,28.2,27.0,29.74,43.8,44.8,47.7,36.589,,35.0,,28.0
2017-05-03 21:59:00,0.0,1.6780000000000002,550.0,573.0,567.0,35.0,28.0,28.3,28.2,27.0,29.74,43.8,44.9,47.7,36.958,,35.0,,28.0
2017-05-03 22:00:00,0.0,1.602,549.0,577.0,569.0,35.0,28.0,28.3,28.2,27.0,29.715,43.8,44.9,47.7,37.994,,35.0,,28.0
2017-05-03 22:01:00,0.0,1.114,548.0,580.0,569.0,35.0,28.0,28.4,28.2,27.0,29.69,43.7,44.8,47.6,37.791,,35.0,,28.0
2017-05-03 22:02:00,0.0,1.785,549.0,578.0,573.0,35.0,28.0,28.4,28.2,27.0,29.665,43.7,44.8,47.6,37.353,,35.0,,28.0
2017-05-03 22:03:00,1.0,1.358,547.0,572.0,577.0,35.0,28.0,28.4,28.2,27.0,29.64,43.6,44.8,47.6,37.853,,35.0,,28.0
2017-05-03 22:04:00,1.0,1.617,552.0,566.0,580.0,33.0,27.0,28.4,28.2,27.0,29.615,43.6,44.8,47.7,37.448,,33.0,,27.0
2017-05-03 22:05:00,1.0,2.426,547.0,561.0,580.0,33.0,27.0,28.4,28.1,27.0,29.59,43.5,44.8,47.7,38.383,,33.0,,27.0
2017-05-03 22:06:00,1.0,1.2819999999999998,544.0,559.0,575.0,33.0,27.0,28.4,28.1,27.0,29.54,43.5,44.8,47.7,38.244,,33.0,,27.0
2017-05-03 22:07:00,1.0,1.419,540.0,558.0,575.0,33.0,27.0,28.3,28.1,27.0,29.515,43.5,44.8,47.6,38.108,,33.0,,27.0
2017-05-03 22:08:00,1.0,1.755,541.0,554.0,573.0,33.0,27.0,28.3,28.1,27.0,29.49,43.6,44.8,47.6,38.005,,33.0,,27.0
2017-05-03 22:09:00,1.0,1.236,541.0,551.0,569.0,33.0,27.0,28.4,28.1,27.0,29.464,43.6,44.8,47.6,38.437,,33.0,,27.0
2017-05-03 22:10:00,1.0,2.06,541.0,550.0,567.0,33.0,27.0,28.3,28.1,27.0,29.414,43.3,44.8,47.7,38.532,,33.0,,27.0
2017-05-03 22:11:00,0.0,2.075,539.0,555.0,565.0,33.0,27.0,28.3,28.1,27.0,29.389,43.2,44.8,47.8,38.095,,33.0,,27.0
2017-05-03 22:12:00,1.0,1.3730000000000002,539.0,556.0,565.0,33.0,27.0,28.3,28.1,27.0,29.365,43.4,44.8,47.7,38.059,,33.0,,27.0
2017-05-03 22:13:00,1.0,1.511,534.0,555.0,567.0,33.0,27.0,28.3,28.1,27.0,29.34,43.2,44.9,47.7,38.023,,33.0,,27.0
2017-05-03 22:14:00,1.0,2.014,534.0,556.0,567.0,33.0,27.0,28.3,28.1,27.0,29.29,43.4,44.8,47.7,37.81800000000001,,33.0,,27.0
2017-05-03 22:15:00,1.0,0.977,540.0,556.0,568.0,33.0,27.0,28.3,28.1,27.0,29.265,43.3,44.8,47.6,37.648,,33.0,,27.0
2017-05-03 22:16:00,1.0,2.197,540.0,552.0,568.0,33.0,27.0,28.3,28.1,27.0,29.24,43.4,44.8,47.6,37.679,,33.0,,27.0
2017-05-03 22:17:00,1.0,1.831,540.0,555.0,567.0,33.0,27.0,28.3,28.0,27.0,29.215,43.4,44.8,47.6,38.211,,33.0,,27.0
2017-05-03 22:18:00,1.0,1.45,542.0,561.0,570.0,33.0,27.0,28.3,27.9,27.0,29.19,43.4,44.8,47.6,37.808,,33.0,,27.0
2017-05-03 22:19:00,1.0,1.3730000000000002,541.0,560.0,570.0,33.0,27.0,28.3,28.0,27.0,29.165,43.3,44.9,47.6,38.139,,33.0,,27.0
2017-05-03 22:20:00,1.0,1.648,537.0,561.0,567.0,33.0,27.0,28.3,28.0,27.0,29.14,43.6,44.9,47.6,38.003,,33.0,,27.0
2017-05-03 22:21:00,1.0,2.3040000000000003,535.0,561.0,568.0,33.0,27.0,28.3,28.0,27.0,29.115,43.6,44.9,47.6,37.867,,33.0,,27.0
2017-05-03 22:22:00,1.0,1.556,536.0,556.0,564.0,33.0,27.0,28.3,28.0,27.0,29.09,43.5,44.9,47.6,37.898,,33.0,,27.0
2017-05-03 22:23:00,1.0,2.06,542.0,556.0,561.0,33.0,27.0,28.3,28.0,27.0,29.09,43.4,44.9,47.6,37.597,,33.0,,27.0
2017-05-03 22:24:00,1.0,1.785,543.0,554.0,562.0,33.0,27.0,28.3,28.0,27.0,29.065,43.4,44.9,47.6,37.828,,33.0,,27.0
2017-05-03 22:25:00,1.0,1.465,543.0,551.0,561.0,33.0,27.0,28.3,28.0,27.0,29.04,43.5,44.9,47.6,38.527,,33.0,,27.0
2017-05-03 22:26:00,1.0,1.816,540.0,551.0,562.0,33.0,27.0,28.2,28.0,27.0,29.015,43.6,44.9,47.6,38.524,,33.0,,27.0
2017-05-03 22:27:00,1.0,2.197,536.0,552.0,563.0,33.0,27.0,28.3,28.0,27.0,28.99,43.3,44.9,47.7,37.119,,33.0,,27.0
2017-05-03 22:28:00,1.0,1.938,540.0,556.0,563.0,33.0,27.0,28.3,28.0,27.0,28.965,43.5,44.9,47.7,37.985,,33.0,,27.0
2017-05-03 22:29:00,1.0,2.075,540.0,554.0,562.0,33.0,27.0,28.2,28.0,27.0,28.941,43.4,44.8,47.7,37.716,,33.0,,27.0
2017-05-03 22:30:00,1.0,2.899,541.0,555.0,562.0,33.0,27.0,28.2,28.0,27.0,28.891,43.3,44.8,47.7,38.312,,33.0,,27.0
2017-05-03 22:31:00,1.0,2.09,543.0,558.0,562.0,33.0,27.0,28.2,28.0,27.0,28.866,43.3,44.8,47.7,38.042,,33.0,,27.0
2017-05-03 22:32:00,0.0,1.724,543.0,558.0,564.0,33.0,27.0,28.2,28.0,27.0,28.841,43.4,44.8,47.7,37.171,,33.0,,27.0
2017-05-03 22:33:00,0.0,1.648,546.0,561.0,561.0,33.0,27.0,28.2,27.9,27.0,28.816,43.5,44.8,47.7,37.101,,33.0,,27.0
2017-05-03 22:34:00,1.0,1.999,546.0,565.0,565.0,34.0,28.0,28.2,27.9,27.0,28.791,43.5,44.8,47.7,37.233,,34.0,,28.0
2017-05-03 22:35:00,1.0,1.221,546.0,563.0,564.0,34.0,28.0,28.2,27.9,27.0,28.766,43.5,44.8,47.7,37.431,,34.0,,28.0
2017-05-03 22:36:00,1.0,2.075,542.0,565.0,564.0,34.0,28.0,28.2,27.9,27.0,28.742,43.5,44.8,47.7,37.829,,34.0,,28.0
2017-05-03 22:37:00,1.0,1.755,543.0,562.0,564.0,34.0,28.0,28.2,27.9,27.0,28.717,43.5,44.8,47.7,37.56,,34.0,,28.0
2017-05-03 22:38:00,1.0,2.075,542.0,560.0,561.0,34.0,28.0,28.2,27.9,27.0,28.692,43.4,44.8,47.7,38.791,,34.0,,28.0
2017-05-03 22:39:00,1.0,2.182,544.0,560.0,565.0,34.0,28.0,28.2,27.9,27.0,28.692,43.3,44.8,47.7,38.025,,34.0,,28.0
2017-05-03 22:40:00,1.0,3.967,541.0,560.0,560.0,34.0,28.0,28.2,27.9,27.0,28.642,43.4,44.8,47.7,39.418,,34.0,,28.0
2017-05-03 22:41:00,1.0,1.816,543.0,560.0,559.0,34.0,28.0,28.2,27.9,27.0,28.642,43.6,44.8,47.7,39.351,,34.0,,28.0
2017-05-03 22:42:00,1.0,1.45,543.0,559.0,556.0,34.0,28.0,28.2,27.9,27.0,28.593000000000004,43.2,44.8,47.7,40.01,,34.0,,28.0
2017-05-03 22:43:00,1.0,2.029,540.0,560.0,554.0,34.0,28.0,28.2,27.9,27.0,28.593000000000004,43.4,44.8,47.6,39.546,,34.0,,28.0
2017-05-03 22:44:00,1.0,2.853,533.0,562.0,557.0,34.0,28.0,28.2,27.9,27.0,28.543000000000006,43.6,44.8,47.7,40.104,,34.0,,28.0
2017-05-03 22:45:00,1.0,2.3040000000000003,532.0,556.0,554.0,34.0,28.0,28.2,27.9,27.0,28.518,43.5,44.8,47.7,39.637,,34.0,,28.0
2017-05-03 22:46:00,1.0,2.762,533.0,556.0,553.0,34.0,28.0,28.2,27.9,27.0,28.493,43.3,44.8,47.7,39.933,,34.0,,28.0
2017-05-03 22:47:00,1.0,1.297,534.0,555.0,554.0,34.0,28.0,28.2,27.9,27.0,28.468000000000004,43.4,44.8,47.7,40.295,,34.0,,28.0
2017-05-03 22:48:00,1.0,1.068,540.0,556.0,557.0,34.0,28.0,28.2,27.9,27.0,28.419,43.2,44.8,47.7,39.826,,34.0,,28.0
2017-05-03 22:49:00,1.0,1.77,537.0,563.0,559.0,34.0,28.0,28.2,27.9,27.0,28.394,43.3,44.8,47.7,40.519,,34.0,,28.0
2017-05-03 22:50:00,1.0,2.06,540.0,568.0,557.0,34.0,28.0,28.1,27.9,27.0,28.345,43.4,44.8,47.7,39.254,,34.0,,28.0
2017-05-03 22:51:00,1.0,1.3730000000000002,541.0,567.0,555.0,34.0,28.0,28.2,27.9,27.0,28.32,43.3,44.9,47.7,39.31800000000001,,34.0,,28.0
2017-05-03 22:52:00,1.0,2.167,536.0,565.0,559.0,34.0,28.0,28.2,27.9,27.0,28.295,43.3,44.9,47.7,40.012,,34.0,,28.0
2017-05-03 22:53:00,1.0,1.541,540.0,567.0,561.0,34.0,28.0,28.2,27.9,27.0,28.27,43.2,44.8,47.6,40.737,,34.0,,28.0
2017-05-03 22:54:00,1.0,2.136,537.0,568.0,559.0,34.0,28.0,28.2,27.8,26.9,28.221,43.2,44.8,47.6,41.096,,34.0,,28.0
2017-05-03 22:55:00,1.0,1.602,537.0,569.0,554.0,34.0,28.0,28.1,27.8,26.9,28.196,43.2,44.8,47.7,40.829,,34.0,,28.0
2017-05-03 22:56:00,1.0,1.892,540.0,566.0,554.0,34.0,28.0,28.1,27.8,26.9,28.147,43.2,44.9,47.7,40.195,,34.0,,28.0
2017-05-03 22:57:00,1.0,1.526,540.0,564.0,555.0,34.0,28.0,28.1,27.8,26.9,28.097,43.2,44.9,47.7,40.487,,34.0,,28.0
2017-05-03 22:58:00,1.0,2.06,536.0,565.0,555.0,34.0,28.0,28.1,27.8,26.9,28.048,43.2,44.9,47.7,41.044,,34.0,,28.0
2017-05-03 22:59:00,1.0,1.648,533.0,568.0,551.0,34.0,28.0,28.1,27.8,26.9,28.023000000000003,43.2,44.9,47.7,40.149,,34.0,,28.0
2017-05-03 23:00:00,1.0,1.419,533.0,568.0,550.0,34.0,28.0,28.1,27.8,26.9,27.974,43.3,44.9,47.7,39.547,,34.0,,28.0
2017-05-03 23:01:00,1.0,1.923,540.0,572.0,552.0,34.0,28.0,28.1,27.8,26.9,27.924,43.3,44.9,47.7,40.039,,34.0,,28.0
2017-05-03 23:02:00,1.0,1.404,539.0,566.0,550.0,34.0,28.0,28.1,27.8,26.9,27.899,43.4,44.9,47.6,40.466,,34.0,,28.0
2017-05-03 23:03:00,1.0,2.152,535.0,568.0,550.0,34.0,28.0,28.1,27.8,26.9,27.875,43.5,44.9,47.6,39.537,,34.0,,28.0
2017-05-03 23:04:00,1.0,1.617,535.0,572.0,550.0,34.0,26.0,28.1,27.8,26.9,27.825,43.4,44.9,47.6,41.053,,34.0,,26.0
2017-05-03 23:05:00,1.0,2.075,540.0,570.0,557.0,34.0,26.0,28.1,27.8,26.9,27.801,43.4,44.9,47.6,39.661,,34.0,,26.0
2017-05-03 23:06:00,1.0,1.556,540.0,569.0,551.0,34.0,26.0,28.1,27.8,26.9,27.776,43.7,44.9,47.6,40.288,,34.0,,26.0
2017-05-03 23:07:00,1.0,1.465,537.0,569.0,550.0,34.0,26.0,28.1,27.8,26.9,27.751,43.8,44.9,47.7,40.913,,34.0,,26.0
2017-05-03 23:08:00,1.0,1.16,540.0,568.0,550.0,34.0,26.0,28.1,27.8,26.9,27.727,43.9,45.0,47.7,40.349,,34.0,,26.0
2017-05-03 23:09:00,1.0,3.128,550.0,568.0,550.0,34.0,26.0,28.1,27.8,26.9,27.702,44.0,45.0,47.7,40.775,,34.0,,26.0
2017-05-03 23:10:00,1.0,2.548,563.0,569.0,548.0,34.0,26.0,28.0,27.8,26.9,27.653,44.0,45.0,47.7,40.208,,34.0,,26.0
2017-05-03 23:11:00,1.0,2.182,569.0,577.0,550.0,34.0,26.0,28.0,27.8,26.9,27.628,43.9,45.0,47.8,40.404,,34.0,,26.0
2017-05-03 23:12:00,1.0,1.663,574.0,582.0,550.0,34.0,26.0,28.0,27.8,26.9,27.604,44.0,44.9,47.7,40.071,,34.0,,26.0
2017-05-03 23:13:00,1.0,2.274,576.0,583.0,550.0,34.0,26.0,28.0,27.8,26.9,27.579,44.0,44.9,47.7,40.729,,34.0,,26.0
2017-05-03 23:14:00,1.0,1.6780000000000002,576.0,583.0,550.0,34.0,26.0,28.0,27.8,26.9,27.554,43.9,44.9,47.7,40.297,,34.0,,26.0
2017-05-03 23:15:00,1.0,1.984,580.0,582.0,548.0,34.0,26.0,28.0,27.8,26.9,27.53,43.9,45.0,47.6,40.129,,34.0,,26.0
2017-05-03 23:16:00,1.0,1.251,578.0,582.0,546.0,34.0,26.0,28.0,27.8,26.9,27.505,43.9,45.0,47.6,40.19300000000001,,34.0,,26.0
2017-05-03 23:17:00,1.0,1.19,576.0,580.0,544.0,34.0,26.0,28.0,27.8,26.9,27.505,44.0,45.0,47.6,41.15,,34.0,,26.0
2017-05-03 23:18:00,1.0,1.221,576.0,577.0,541.0,34.0,26.0,28.0,27.6,26.9,27.481,43.9,45.0,47.6,40.784,,34.0,,26.0
2017-05-03 23:19:00,1.0,1.465,573.0,579.0,544.0,34.0,26.0,28.0,27.7,26.9,27.456,44.0,45.0,47.6,40.22,,34.0,,26.0
2017-05-03 23:20:00,1.0,1.389,576.0,579.0,543.0,34.0,26.0,28.0,27.7,26.9,27.431,43.9,45.0,47.6,40.218,,34.0,,26.0
2017-05-03 23:21:00,1.0,2.06,578.0,578.0,542.0,34.0,26.0,28.0,27.7,26.9,27.431,43.8,45.0,47.6,40.317,,34.0,,26.0
2017-05-03 23:22:00,1.0,1.785,573.0,578.0,542.0,34.0,26.0,28.0,27.7,26.9,27.407,43.9,45.0,47.6,39.62,,34.0,,26.0
2017-05-03 23:23:00,1.0,0.992,567.0,579.0,542.0,34.0,26.0,28.0,27.7,26.9,27.407,44.0,45.0,47.6,40.215,,34.0,,26.0
2017-05-03 23:24:00,1.0,1.5719999999999998,567.0,583.0,546.0,34.0,26.0,28.0,27.7,26.9,27.407,43.8,45.0,47.6,39.554,,34.0,,26.0
2017-05-03 23:25:00,1.0,1.16,568.0,587.0,544.0,34.0,26.0,28.0,27.7,26.9,27.382,44.0,45.0,47.6,39.816,,34.0,,26.0
